dataset,noise_rate,seed,rem_thresh,rel_thresh,gain
PubMed,0.3,6,0.6,0.2,-0.03799998760223389
PubMed,0.3,6,0.6,0.3,0.004999995231628418
PubMed,0.3,6,0.6,0.4,0.004999995231628418
PubMed,0.3,6,0.6,0.5,0.004999995231628418
PubMed,0.3,6,0.6,0.6,0.004999995231628418
PubMed,0.3,6,0.6,0.7,-0.0040000081062316895
PubMed,0.3,6,0.6,0.8,-0.0040000081062316895
PubMed,0.3,6,0.6,0.9,-0.0040000081062316895
PubMed,0.3,6,0.6,1.0,-0.013999998569488525
PubMed,0.3,6,0.7,0.0,-0.04300004243850708
PubMed,0.3,6,0.7,0.1,-0.04300004243850708
PubMed,0.3,6,0.7,0.2,-0.03799998760223389
PubMed,0.3,6,0.7,0.3,0.004999995231628418
PubMed,0.3,6,0.7,0.4,0.004999995231628418
PubMed,0.3,6,0.7,0.5,0.004999995231628418
PubMed,0.3,6,0.7,0.6,0.004999995231628418
PubMed,0.3,6,0.7,0.7,-0.0040000081062316895
PubMed,0.3,6,0.7,0.8,-0.0040000081062316895
PubMed,0.3,6,0.7,0.9,-0.0040000081062316895
PubMed,0.3,6,0.7,1.0,-0.013999998569488525
PubMed,0.3,6,0.8,0.0,-0.04300004243850708
PubMed,0.3,6,0.8,0.1,-0.04300004243850708
PubMed,0.3,6,0.8,0.2,-0.03799998760223389
PubMed,0.3,6,0.8,0.3,0.004999995231628418
PubMed,0.3,6,0.8,0.4,0.004999995231628418
PubMed,0.3,6,0.8,0.5,0.004999995231628418
PubMed,0.3,6,0.8,0.6,0.004999995231628418
PubMed,0.3,6,0.8,0.7,-0.0040000081062316895
PubMed,0.3,6,0.8,0.8,-0.0040000081062316895
PubMed,0.3,6,0.8,0.9,-0.0040000081062316895
PubMed,0.3,6,0.8,1.0,-0.013999998569488525
PubMed,0.3,6,0.9,0.0,-0.04300004243850708
PubMed,0.3,6,0.9,0.1,-0.04300004243850708
PubMed,0.3,6,0.9,0.2,-0.03799998760223389
PubMed,0.3,6,0.9,0.3,0.004999995231628418
PubMed,0.3,6,0.9,0.4,0.004999995231628418
PubMed,0.3,6,0.9,0.5,0.004999995231628418
PubMed,0.3,6,0.9,0.6,0.004999995231628418
PubMed,0.3,6,0.9,0.7,-0.0040000081062316895
PubMed,0.3,6,0.9,0.8,-0.0040000081062316895
PubMed,0.3,6,0.9,0.9,-0.0040000081062316895
PubMed,0.3,6,0.9,1.0,-0.013999998569488525
PubMed,0.3,6,1.0,0.0,-0.04300004243850708
PubMed,0.3,6,1.0,0.1,-0.04300004243850708
PubMed,0.3,6,1.0,0.2,-0.03799998760223389
PubMed,0.3,6,1.0,0.3,0.004999995231628418
PubMed,0.3,6,1.0,0.4,0.004999995231628418
PubMed,0.3,6,1.0,0.5,0.004999995231628418
PubMed,0.3,6,1.0,0.6,0.004999995231628418
PubMed,0.3,6,1.0,0.7,-0.0040000081062316895
PubMed,0.3,6,1.0,0.8,-0.0040000081062316895
PubMed,0.3,6,1.0,0.9,-0.0040000081062316895
PubMed,0.3,6,1.0,1.0,-0.013999998569488525
PubMed,0.3,7,0.1,0.0,0.016000032424926758
PubMed,0.3,7,0.1,0.1,0.016000032424926758
PubMed,0.3,7,0.1,0.2,0.013999998569488525
PubMed,0.3,7,0.1,0.3,0.013999998569488525
PubMed,0.3,7,0.1,0.4,0.008000016212463379
PubMed,0.3,7,0.1,0.5,-0.03200000524520874
PubMed,0.3,7,0.1,0.6,-0.03200000524520874
PubMed,0.3,7,0.1,0.7,-0.02399998903274536
PubMed,0.3,7,0.1,0.8,-0.004999995231628418
PubMed,0.3,7,0.1,0.9,-0.004999995231628418
PubMed,0.3,7,0.1,1.0,-0.02899998426437378
PubMed,0.3,7,0.2,0.0,-0.007999956607818604
PubMed,0.3,7,0.2,0.1,-0.007999956607818604
PubMed,0.3,7,0.2,0.2,-0.007999956607818604
PubMed,0.3,7,0.2,0.3,-0.001999974250793457
PubMed,0.3,7,0.2,0.4,-0.009999990463256836
PubMed,0.3,7,0.2,0.5,-0.03299999237060547
PubMed,0.3,7,0.2,0.6,-0.03299999237060547
PubMed,0.3,7,0.2,0.7,-0.026999950408935547
PubMed,0.3,7,0.2,0.8,-0.030999958515167236
PubMed,0.3,7,0.2,0.9,-0.03200000524520874
PubMed,0.3,7,0.2,1.0,-0.029999971389770508
PubMed,0.3,7,0.3,0.0,-0.007999956607818604
PubMed,0.3,7,0.3,0.1,-0.007999956607818604
PubMed,0.3,7,0.3,0.2,-0.007999956607818604
PubMed,0.3,7,0.3,0.3,-0.001999974250793457
PubMed,0.3,7,0.3,0.4,-0.009999990463256836
PubMed,0.3,7,0.3,0.5,-0.03299999237060547
PubMed,0.3,7,0.3,0.6,-0.03299999237060547
PubMed,0.3,7,0.3,0.7,-0.026999950408935547
PubMed,0.3,7,0.3,0.8,-0.030999958515167236
PubMed,0.3,7,0.3,0.9,-0.03200000524520874
PubMed,0.3,7,0.3,1.0,-0.029999971389770508
PubMed,0.3,7,0.4,0.0,-0.007999956607818604
PubMed,0.3,7,0.4,0.1,-0.007999956607818604
PubMed,0.3,7,0.4,0.2,-0.007999956607818604
PubMed,0.3,7,0.4,0.3,-0.001999974250793457
PubMed,0.3,7,0.4,0.4,-0.009999990463256836
PubMed,0.3,7,0.4,0.5,-0.03299999237060547
PubMed,0.3,7,0.4,0.6,-0.03299999237060547
PubMed,0.3,7,0.4,0.7,-0.026999950408935547
PubMed,0.3,7,0.4,0.8,-0.030999958515167236
PubMed,0.3,7,0.4,0.9,-0.03200000524520874
PubMed,0.3,7,0.4,1.0,-0.029999971389770508
PubMed,0.3,7,0.5,0.0,-0.007999956607818604
PubMed,0.3,7,0.5,0.1,-0.007999956607818604
PubMed,0.3,7,0.5,0.2,-0.007999956607818604
PubMed,0.3,7,0.5,0.3,-0.001999974250793457
PubMed,0.3,7,0.5,0.4,-0.009999990463256836
PubMed,0.3,7,0.5,0.5,-0.03299999237060547
PubMed,0.3,7,0.5,0.6,-0.03299999237060547
PubMed,0.3,7,0.5,0.7,-0.026999950408935547
PubMed,0.3,7,0.5,0.8,-0.030999958515167236
PubMed,0.3,7,0.5,0.9,-0.03200000524520874
PubMed,0.3,7,0.5,1.0,-0.029999971389770508
PubMed,0.3,7,0.6,0.0,-0.007999956607818604
PubMed,0.3,7,0.6,0.1,-0.007999956607818604
PubMed,0.3,7,0.6,0.2,-0.007999956607818604
PubMed,0.3,7,0.6,0.3,-0.001999974250793457
PubMed,0.3,7,0.6,0.4,-0.009999990463256836
PubMed,0.3,7,0.6,0.5,-0.03299999237060547
PubMed,0.3,7,0.6,0.6,-0.03299999237060547
PubMed,0.3,7,0.6,0.7,-0.026999950408935547
PubMed,0.3,7,0.6,0.8,-0.030999958515167236
PubMed,0.3,7,0.6,0.9,-0.03200000524520874
PubMed,0.3,7,0.6,1.0,-0.029999971389770508
PubMed,0.3,7,0.7,0.0,-0.007999956607818604
PubMed,0.3,7,0.7,0.1,-0.007999956607818604
PubMed,0.3,7,0.7,0.2,-0.007999956607818604
PubMed,0.3,7,0.7,0.3,-0.001999974250793457
PubMed,0.3,7,0.7,0.4,-0.009999990463256836
PubMed,0.3,7,0.7,0.5,-0.03299999237060547
PubMed,0.3,7,0.7,0.6,-0.03299999237060547
PubMed,0.3,7,0.7,0.7,-0.026999950408935547
PubMed,0.3,7,0.7,0.8,-0.030999958515167236
PubMed,0.3,7,0.7,0.9,-0.03200000524520874
PubMed,0.3,7,0.7,1.0,-0.029999971389770508
PubMed,0.3,7,0.8,0.0,-0.007999956607818604
PubMed,0.3,7,0.8,0.1,-0.007999956607818604
PubMed,0.3,7,0.8,0.2,-0.007999956607818604
PubMed,0.3,7,0.8,0.3,-0.001999974250793457
PubMed,0.3,7,0.8,0.4,-0.009999990463256836
PubMed,0.3,7,0.8,0.5,-0.03299999237060547
PubMed,0.3,7,0.8,0.6,-0.03299999237060547
PubMed,0.3,7,0.8,0.7,-0.026999950408935547
PubMed,0.3,7,0.8,0.8,-0.030999958515167236
PubMed,0.3,7,0.8,0.9,-0.03200000524520874
PubMed,0.3,7,0.8,1.0,-0.029999971389770508
PubMed,0.3,7,0.9,0.0,-0.007999956607818604
PubMed,0.3,7,0.9,0.1,-0.007999956607818604
PubMed,0.3,7,0.9,0.2,-0.007999956607818604
PubMed,0.3,7,0.9,0.3,-0.001999974250793457
PubMed,0.3,7,0.9,0.4,-0.009999990463256836
PubMed,0.3,7,0.9,0.5,-0.03299999237060547
PubMed,0.3,7,0.9,0.6,-0.03299999237060547
PubMed,0.3,7,0.9,0.7,-0.026999950408935547
PubMed,0.3,7,0.9,0.8,-0.030999958515167236
PubMed,0.3,7,0.9,0.9,-0.03200000524520874
PubMed,0.3,7,0.9,1.0,-0.029999971389770508
PubMed,0.3,7,1.0,0.0,-0.007999956607818604
PubMed,0.3,7,1.0,0.1,-0.007999956607818604
PubMed,0.3,7,1.0,0.2,-0.007999956607818604
PubMed,0.3,7,1.0,0.3,-0.001999974250793457
PubMed,0.3,7,1.0,0.4,-0.009999990463256836
PubMed,0.3,7,1.0,0.5,-0.03299999237060547
PubMed,0.3,7,1.0,0.6,-0.03299999237060547
PubMed,0.3,7,1.0,0.7,-0.026999950408935547
PubMed,0.3,7,1.0,0.8,-0.030999958515167236
PubMed,0.3,7,1.0,0.9,-0.03200000524520874
PubMed,0.3,7,1.0,1.0,-0.029999971389770508
PubMed,0.3,8,0.1,0.0,-0.001000046730041504
PubMed,0.3,8,0.1,0.1,0.018999993801116943
PubMed,0.3,8,0.1,0.2,-0.010000050067901611
PubMed,0.3,8,0.1,0.3,0.0040000081062316895
PubMed,0.3,8,0.1,0.4,-0.01100003719329834
PubMed,0.3,8,0.1,0.5,-0.01100003719329834
PubMed,0.3,8,0.1,0.6,-0.008000016212463379
PubMed,0.3,8,0.1,0.7,-0.012000024318695068
PubMed,0.3,8,0.1,0.8,-0.010000050067901611
PubMed,0.3,8,0.1,0.9,-0.013000011444091797
PubMed,0.3,8,0.1,1.0,-0.013000011444091797
PubMed,0.3,8,0.2,0.0,-0.03600001335144043
PubMed,0.3,8,0.2,0.1,0.018999993801116943
PubMed,0.3,8,0.2,0.2,-0.00700002908706665
PubMed,0.3,8,0.2,0.3,0.010999977588653564
PubMed,0.3,8,0.2,0.4,-0.001000046730041504
PubMed,0.3,8,0.2,0.5,-0.001000046730041504
PubMed,0.3,8,0.2,0.6,-0.001000046730041504
PubMed,0.3,8,0.2,0.7,0.0
PubMed,0.3,8,0.2,0.8,0.0
PubMed,0.3,8,0.2,0.9,-0.009000003337860107
PubMed,0.3,8,0.2,1.0,-0.009000003337860107
PubMed,0.3,8,0.3,0.0,-0.03600001335144043
PubMed,0.3,8,0.3,0.1,0.018999993801116943
PubMed,0.3,8,0.3,0.2,-0.00700002908706665
PubMed,0.3,8,0.3,0.3,0.010999977588653564
PubMed,0.3,8,0.3,0.4,-0.001000046730041504
PubMed,0.3,8,0.3,0.5,-0.001000046730041504
PubMed,0.3,8,0.3,0.6,-0.001000046730041504
PubMed,0.3,8,0.3,0.7,0.0
PubMed,0.3,8,0.3,0.8,0.0
PubMed,0.3,8,0.3,0.9,-0.009000003337860107
PubMed,0.3,8,0.3,1.0,-0.009000003337860107
PubMed,0.3,8,0.4,0.0,-0.03600001335144043
PubMed,0.3,8,0.4,0.1,0.018999993801116943
PubMed,0.3,8,0.4,0.2,-0.00700002908706665
PubMed,0.3,8,0.4,0.3,0.010999977588653564
PubMed,0.3,8,0.4,0.4,-0.001000046730041504
PubMed,0.3,8,0.4,0.5,-0.001000046730041504
PubMed,0.3,8,0.4,0.6,-0.001000046730041504
PubMed,0.3,8,0.4,0.7,0.0
PubMed,0.3,8,0.4,0.8,0.0
PubMed,0.3,8,0.4,0.9,-0.009000003337860107
PubMed,0.3,8,0.4,1.0,-0.009000003337860107
PubMed,0.3,8,0.5,0.0,-0.03600001335144043
PubMed,0.3,8,0.5,0.1,0.018999993801116943
PubMed,0.3,8,0.5,0.2,-0.00700002908706665
PubMed,0.3,8,0.5,0.3,0.010999977588653564
PubMed,0.3,8,0.5,0.4,-0.001000046730041504
PubMed,0.3,8,0.5,0.5,-0.001000046730041504
PubMed,0.3,8,0.5,0.6,-0.001000046730041504
PubMed,0.3,8,0.5,0.7,0.0
PubMed,0.3,8,0.5,0.8,0.0
PubMed,0.3,8,0.5,0.9,-0.009000003337860107
PubMed,0.3,8,0.5,1.0,-0.009000003337860107
PubMed,0.3,8,0.6,0.0,-0.03600001335144043
PubMed,0.3,8,0.6,0.1,0.018999993801116943
PubMed,0.3,8,0.6,0.2,-0.00700002908706665
PubMed,0.3,8,0.6,0.3,0.010999977588653564
PubMed,0.3,8,0.6,0.4,-0.001000046730041504
PubMed,0.3,8,0.6,0.5,-0.001000046730041504
PubMed,0.3,8,0.6,0.6,-0.001000046730041504
PubMed,0.3,8,0.6,0.7,0.0
PubMed,0.3,8,0.6,0.8,0.0
PubMed,0.3,8,0.6,0.9,-0.009000003337860107
PubMed,0.3,8,0.6,1.0,-0.009000003337860107
PubMed,0.3,8,0.7,0.0,-0.03600001335144043
PubMed,0.3,8,0.7,0.1,0.018999993801116943
PubMed,0.3,8,0.7,0.2,-0.00700002908706665
PubMed,0.3,8,0.7,0.3,0.010999977588653564
PubMed,0.3,8,0.7,0.4,-0.001000046730041504
PubMed,0.3,8,0.7,0.5,-0.001000046730041504
PubMed,0.3,8,0.7,0.6,-0.001000046730041504
PubMed,0.3,8,0.7,0.7,0.0
PubMed,0.3,8,0.7,0.8,0.0
PubMed,0.3,8,0.7,0.9,-0.009000003337860107
PubMed,0.3,8,0.7,1.0,-0.009000003337860107
PubMed,0.3,8,0.8,0.0,-0.03600001335144043
PubMed,0.3,8,0.8,0.1,0.018999993801116943
PubMed,0.3,8,0.8,0.2,-0.00700002908706665
PubMed,0.3,8,0.8,0.3,0.010999977588653564
PubMed,0.3,8,0.8,0.4,-0.001000046730041504
PubMed,0.3,8,0.8,0.5,-0.001000046730041504
PubMed,0.3,8,0.8,0.6,-0.001000046730041504
PubMed,0.3,8,0.8,0.7,0.0
PubMed,0.3,8,0.8,0.8,0.0
PubMed,0.3,8,0.8,0.9,-0.009000003337860107
PubMed,0.3,8,0.8,1.0,-0.009000003337860107
PubMed,0.3,8,0.9,0.0,-0.03600001335144043
PubMed,0.3,8,0.9,0.1,0.018999993801116943
PubMed,0.3,8,0.9,0.2,-0.00700002908706665
PubMed,0.3,8,0.9,0.3,0.010999977588653564
PubMed,0.3,8,0.9,0.4,-0.001000046730041504
PubMed,0.3,8,0.9,0.5,-0.001000046730041504
PubMed,0.3,8,0.9,0.6,-0.001000046730041504
PubMed,0.3,8,0.9,0.7,0.0
PubMed,0.3,8,0.9,0.8,0.0
PubMed,0.3,8,0.9,0.9,-0.009000003337860107
PubMed,0.3,8,0.9,1.0,-0.009000003337860107
PubMed,0.3,8,1.0,0.0,-0.03600001335144043
PubMed,0.3,8,1.0,0.1,0.018999993801116943
PubMed,0.3,8,1.0,0.2,-0.00700002908706665
PubMed,0.3,8,1.0,0.3,0.010999977588653564
PubMed,0.3,8,1.0,0.4,-0.001000046730041504
PubMed,0.3,8,1.0,0.5,-0.001000046730041504
PubMed,0.3,8,1.0,0.6,-0.001000046730041504
PubMed,0.3,8,1.0,0.7,0.0
PubMed,0.3,8,1.0,0.8,0.0
PubMed,0.3,8,1.0,0.9,-0.009000003337860107
PubMed,0.3,8,1.0,1.0,-0.009000003337860107
PubMed,0.3,9,0.1,0.0,0.12100005149841309
PubMed,0.3,9,0.1,0.1,0.11900001764297485
PubMed,0.3,9,0.1,0.2,0.11500000953674316
PubMed,0.3,9,0.1,0.3,0.09800004959106445
PubMed,0.3,9,0.1,0.4,0.1040000319480896
PubMed,0.3,9,0.1,0.5,0.09800004959106445
PubMed,0.3,9,0.1,0.6,0.09800004959106445
PubMed,0.3,9,0.1,0.7,0.09400004148483276
PubMed,0.3,9,0.1,0.8,0.09400004148483276
PubMed,0.3,9,0.1,0.9,0.08799999952316284
PubMed,0.3,9,0.1,1.0,0.08799999952316284
PubMed,0.3,9,0.2,0.0,0.06200003623962402
PubMed,0.3,9,0.2,0.1,0.06400001049041748
PubMed,0.3,9,0.2,0.2,0.06200003623962402
PubMed,0.3,9,0.2,0.3,0.05600005388259888
PubMed,0.3,9,0.2,0.4,0.06200003623962402
PubMed,0.3,9,0.2,0.5,0.06200003623962402
PubMed,0.3,9,0.2,0.6,0.06200003623962402
PubMed,0.3,9,0.2,0.7,0.061000049114227295
PubMed,0.3,9,0.2,0.8,0.061000049114227295
PubMed,0.3,9,0.2,0.9,0.054000020027160645
PubMed,0.3,9,0.2,1.0,0.054000020027160645
PubMed,0.3,9,0.3,0.0,0.06200003623962402
PubMed,0.3,9,0.3,0.1,0.06400001049041748
PubMed,0.3,9,0.3,0.2,0.06200003623962402
PubMed,0.3,9,0.3,0.3,0.05600005388259888
PubMed,0.3,9,0.3,0.4,0.06200003623962402
PubMed,0.3,9,0.3,0.5,0.06200003623962402
PubMed,0.3,9,0.3,0.6,0.06200003623962402
PubMed,0.3,9,0.3,0.7,0.061000049114227295
PubMed,0.3,9,0.3,0.8,0.061000049114227295
PubMed,0.3,9,0.3,0.9,0.054000020027160645
PubMed,0.3,9,0.3,1.0,0.054000020027160645
PubMed,0.3,9,0.4,0.0,0.06200003623962402
PubMed,0.3,9,0.4,0.1,0.06400001049041748
PubMed,0.3,9,0.4,0.2,0.06200003623962402
PubMed,0.3,9,0.4,0.3,0.05600005388259888
PubMed,0.3,9,0.4,0.4,0.06200003623962402
PubMed,0.3,9,0.4,0.5,0.06200003623962402
PubMed,0.3,9,0.4,0.6,0.06200003623962402
PubMed,0.3,9,0.4,0.7,0.061000049114227295
PubMed,0.3,9,0.4,0.8,0.061000049114227295
PubMed,0.3,9,0.4,0.9,0.054000020027160645
PubMed,0.3,9,0.4,1.0,0.054000020027160645
PubMed,0.3,9,0.5,0.0,0.06200003623962402
PubMed,0.3,9,0.5,0.1,0.06400001049041748
PubMed,0.3,9,0.5,0.2,0.06200003623962402
PubMed,0.3,9,0.5,0.3,0.05600005388259888
PubMed,0.3,9,0.5,0.4,0.06200003623962402
PubMed,0.3,9,0.5,0.5,0.06200003623962402
PubMed,0.3,9,0.5,0.6,0.06200003623962402
PubMed,0.3,9,0.5,0.7,0.061000049114227295
PubMed,0.3,9,0.5,0.8,0.061000049114227295
PubMed,0.3,9,0.5,0.9,0.054000020027160645
PubMed,0.3,9,0.5,1.0,0.054000020027160645
PubMed,0.3,9,0.6,0.0,0.06200003623962402
PubMed,0.3,9,0.6,0.1,0.06400001049041748
PubMed,0.3,9,0.6,0.2,0.06200003623962402
PubMed,0.3,9,0.6,0.3,0.05600005388259888
PubMed,0.3,9,0.6,0.4,0.06200003623962402
PubMed,0.3,9,0.6,0.5,0.06200003623962402
PubMed,0.3,9,0.6,0.6,0.06200003623962402
PubMed,0.3,9,0.6,0.7,0.061000049114227295
PubMed,0.3,9,0.6,0.8,0.061000049114227295
PubMed,0.3,9,0.6,0.9,0.054000020027160645
PubMed,0.3,9,0.6,1.0,0.054000020027160645
PubMed,0.3,9,0.7,0.0,0.06200003623962402
PubMed,0.3,9,0.7,0.1,0.06400001049041748
PubMed,0.3,9,0.7,0.2,0.06200003623962402
PubMed,0.3,9,0.7,0.3,0.05600005388259888
PubMed,0.3,9,0.7,0.4,0.06200003623962402
PubMed,0.3,9,0.7,0.5,0.06200003623962402
PubMed,0.3,9,0.7,0.6,0.06200003623962402
PubMed,0.3,9,0.7,0.7,0.061000049114227295
PubMed,0.3,9,0.7,0.8,0.061000049114227295
PubMed,0.3,9,0.7,0.9,0.054000020027160645
PubMed,0.3,9,0.7,1.0,0.054000020027160645
PubMed,0.3,9,0.8,0.0,0.06200003623962402
PubMed,0.3,9,0.8,0.1,0.06400001049041748
PubMed,0.3,9,0.8,0.2,0.06200003623962402
PubMed,0.3,9,0.8,0.3,0.05600005388259888
PubMed,0.3,9,0.8,0.4,0.06200003623962402
PubMed,0.3,9,0.8,0.5,0.06200003623962402
PubMed,0.3,9,0.8,0.6,0.06200003623962402
PubMed,0.3,9,0.8,0.7,0.061000049114227295
PubMed,0.3,9,0.8,0.8,0.061000049114227295
PubMed,0.3,9,0.8,0.9,0.054000020027160645
PubMed,0.3,9,0.8,1.0,0.054000020027160645
PubMed,0.3,9,0.9,0.0,0.06200003623962402
PubMed,0.3,9,0.9,0.1,0.06400001049041748
PubMed,0.3,9,0.9,0.2,0.06200003623962402
PubMed,0.3,9,0.9,0.3,0.05600005388259888
PubMed,0.3,9,0.9,0.4,0.06200003623962402
PubMed,0.3,9,0.9,0.5,0.06200003623962402
PubMed,0.3,9,0.9,0.6,0.06200003623962402
PubMed,0.3,9,0.9,0.7,0.061000049114227295
PubMed,0.3,9,0.9,0.8,0.061000049114227295
PubMed,0.3,9,0.9,0.9,0.054000020027160645
PubMed,0.3,9,0.9,1.0,0.054000020027160645
PubMed,0.3,9,1.0,0.0,0.06200003623962402
PubMed,0.3,9,1.0,0.1,0.06400001049041748
PubMed,0.3,9,1.0,0.2,0.06200003623962402
PubMed,0.3,9,1.0,0.3,0.05600005388259888
PubMed,0.3,9,1.0,0.4,0.06200003623962402
PubMed,0.3,9,1.0,0.5,0.06200003623962402
PubMed,0.3,9,1.0,0.6,0.06200003623962402
PubMed,0.3,9,1.0,0.7,0.061000049114227295
PubMed,0.3,9,1.0,0.8,0.061000049114227295
PubMed,0.3,9,1.0,0.9,0.054000020027160645
PubMed,0.3,9,1.0,1.0,0.054000020027160645
PubMed,0.4,0,0.1,0.0,0.023000001907348633
PubMed,0.4,0,0.1,0.1,0.029999971389770508
PubMed,0.4,0,0.1,0.2,0.01699995994567871
PubMed,0.4,0,0.1,0.3,0.010999977588653564
PubMed,0.4,0,0.1,0.4,0.007999956607818604
PubMed,0.4,0,0.1,0.5,0.007999956607818604
PubMed,0.4,0,0.1,0.6,0.0059999823570251465
PubMed,0.4,0,0.1,0.7,0.0059999823570251465
PubMed,0.4,0,0.1,0.8,0.0059999823570251465
PubMed,0.4,0,0.1,0.9,0.0059999823570251465
PubMed,0.4,0,0.1,1.0,0.010999977588653564
PubMed,0.4,0,0.2,0.0,0.023000001907348633
PubMed,0.4,0,0.2,0.1,0.029999971389770508
PubMed,0.4,0,0.2,0.2,0.01699995994567871
PubMed,0.4,0,0.2,0.3,0.010999977588653564
PubMed,0.4,0,0.2,0.4,0.007999956607818604
PubMed,0.4,0,0.2,0.5,0.007999956607818604
PubMed,0.4,0,0.2,0.6,0.0059999823570251465
PubMed,0.4,0,0.2,0.7,0.0059999823570251465
PubMed,0.4,0,0.2,0.8,0.0059999823570251465
PubMed,0.4,0,0.2,0.9,0.0059999823570251465
PubMed,0.4,0,0.2,1.0,0.010999977588653564
PubMed,0.4,0,0.3,0.0,0.023000001907348633
PubMed,0.4,0,0.3,0.1,0.029999971389770508
PubMed,0.4,0,0.3,0.2,0.01699995994567871
PubMed,0.4,0,0.3,0.3,0.010999977588653564
PubMed,0.4,0,0.3,0.4,0.007999956607818604
PubMed,0.4,0,0.3,0.5,0.007999956607818604
PubMed,0.4,0,0.3,0.6,0.0059999823570251465
PubMed,0.4,0,0.3,0.7,0.0059999823570251465
PubMed,0.4,0,0.3,0.8,0.0059999823570251465
PubMed,0.4,0,0.3,0.9,0.0059999823570251465
PubMed,0.4,0,0.3,1.0,0.010999977588653564
PubMed,0.4,0,0.4,0.0,0.023000001907348633
PubMed,0.4,0,0.4,0.1,0.029999971389770508
PubMed,0.4,0,0.4,0.2,0.01699995994567871
PubMed,0.4,0,0.4,0.3,0.010999977588653564
PubMed,0.4,0,0.4,0.4,0.007999956607818604
PubMed,0.4,0,0.4,0.5,0.007999956607818604
PubMed,0.4,0,0.4,0.6,0.0059999823570251465
PubMed,0.4,0,0.4,0.7,0.0059999823570251465
PubMed,0.4,0,0.4,0.8,0.0059999823570251465
PubMed,0.4,0,0.4,0.9,0.0059999823570251465
PubMed,0.4,0,0.4,1.0,0.010999977588653564
PubMed,0.4,0,0.5,0.0,0.023000001907348633
PubMed,0.4,0,0.5,0.1,0.029999971389770508
PubMed,0.4,0,0.5,0.2,0.01699995994567871
PubMed,0.4,0,0.5,0.3,0.010999977588653564
PubMed,0.4,0,0.5,0.4,0.007999956607818604
PubMed,0.4,0,0.5,0.5,0.007999956607818604
PubMed,0.4,0,0.5,0.6,0.0059999823570251465
PubMed,0.4,0,0.5,0.7,0.0059999823570251465
PubMed,0.4,0,0.5,0.8,0.0059999823570251465
PubMed,0.4,0,0.5,0.9,0.0059999823570251465
PubMed,0.4,0,0.5,1.0,0.010999977588653564
PubMed,0.4,0,0.6,0.0,0.023000001907348633
PubMed,0.4,0,0.6,0.1,0.029999971389770508
PubMed,0.4,0,0.6,0.2,0.01699995994567871
PubMed,0.4,0,0.6,0.3,0.010999977588653564
PubMed,0.4,0,0.6,0.4,0.007999956607818604
PubMed,0.4,0,0.6,0.5,0.007999956607818604
PubMed,0.4,0,0.6,0.6,0.0059999823570251465
PubMed,0.4,0,0.6,0.7,0.0059999823570251465
PubMed,0.4,0,0.6,0.8,0.0059999823570251465
PubMed,0.4,0,0.6,0.9,0.0059999823570251465
PubMed,0.4,0,0.6,1.0,0.010999977588653564
PubMed,0.4,0,0.7,0.0,0.023000001907348633
PubMed,0.4,0,0.7,0.1,0.029999971389770508
PubMed,0.4,0,0.7,0.2,0.01699995994567871
PubMed,0.4,0,0.7,0.3,0.010999977588653564
PubMed,0.4,0,0.7,0.4,0.007999956607818604
PubMed,0.4,0,0.7,0.5,0.007999956607818604
PubMed,0.4,0,0.7,0.6,0.0059999823570251465
PubMed,0.4,0,0.7,0.7,0.0059999823570251465
PubMed,0.4,0,0.7,0.8,0.0059999823570251465
PubMed,0.4,0,0.7,0.9,0.0059999823570251465
PubMed,0.4,0,0.7,1.0,0.010999977588653564
PubMed,0.4,0,0.8,0.0,0.023000001907348633
PubMed,0.4,0,0.8,0.1,0.029999971389770508
PubMed,0.4,0,0.8,0.2,0.01699995994567871
PubMed,0.4,0,0.8,0.3,0.010999977588653564
PubMed,0.4,0,0.8,0.4,0.007999956607818604
PubMed,0.4,0,0.8,0.5,0.007999956607818604
PubMed,0.4,0,0.8,0.6,0.0059999823570251465
PubMed,0.4,0,0.8,0.7,0.0059999823570251465
PubMed,0.4,0,0.8,0.8,0.0059999823570251465
PubMed,0.4,0,0.8,0.9,0.0059999823570251465
PubMed,0.4,0,0.8,1.0,0.010999977588653564
PubMed,0.4,0,0.9,0.0,0.023000001907348633
PubMed,0.4,0,0.9,0.1,0.029999971389770508
PubMed,0.4,0,0.9,0.2,0.01699995994567871
PubMed,0.4,0,0.9,0.3,0.010999977588653564
PubMed,0.4,0,0.9,0.4,0.007999956607818604
PubMed,0.4,0,0.9,0.5,0.007999956607818604
PubMed,0.4,0,0.9,0.6,0.0059999823570251465
PubMed,0.4,0,0.9,0.7,0.0059999823570251465
PubMed,0.4,0,0.9,0.8,0.0059999823570251465
PubMed,0.4,0,0.9,0.9,0.0059999823570251465
PubMed,0.4,0,0.9,1.0,0.010999977588653564
PubMed,0.4,0,1.0,0.0,0.023000001907348633
PubMed,0.4,0,1.0,0.1,0.029999971389770508
PubMed,0.4,0,1.0,0.2,0.01699995994567871
PubMed,0.4,0,1.0,0.3,0.010999977588653564
PubMed,0.4,0,1.0,0.4,0.007999956607818604
PubMed,0.4,0,1.0,0.5,0.007999956607818604
PubMed,0.4,0,1.0,0.6,0.0059999823570251465
PubMed,0.4,0,1.0,0.7,0.0059999823570251465
PubMed,0.4,0,1.0,0.8,0.0059999823570251465
PubMed,0.4,0,1.0,0.9,0.0059999823570251465
