dataset,noise_rate,seed,p_grd,dexp,gain
PubMed,0.3,5,0.1,5,0.04000002145767212
PubMed,0.3,5,0.1,6,0.046000003814697266
PubMed,0.3,5,0.1,7,0.02799999713897705
PubMed,0.3,5,0.1,8,0.02799999713897705
PubMed,0.3,5,0.1,9,0.03800004720687866
PubMed,0.3,5,0.1,10,0.054000020027160645
PubMed,0.3,5,0.2,0,0.025000035762786865
PubMed,0.3,5,0.2,1,0.06499999761581421
PubMed,0.3,5,0.2,2,0.058000028133392334
PubMed,0.3,5,0.2,3,0.054000020027160645
PubMed,0.3,5,0.2,4,0.06200003623962402
PubMed,0.3,5,0.2,5,0.06700003147125244
PubMed,0.3,5,0.2,6,0.050000011920928955
PubMed,0.3,5,0.2,7,0.04900002479553223
PubMed,0.3,5,0.2,8,-0.0029999613761901855
PubMed,0.3,5,0.2,9,-0.019999980926513672
PubMed,0.3,5,0.2,10,-0.02799999713897705
PubMed,0.3,5,0.3,0,0.050000011920928955
PubMed,0.3,5,0.3,1,0.06200003623962402
PubMed,0.3,5,0.3,2,0.057000041007995605
PubMed,0.3,5,0.3,3,0.06300002336502075
PubMed,0.3,5,0.3,4,0.07100003957748413
PubMed,0.3,5,0.3,5,-0.007999956607818604
PubMed,0.3,5,0.3,6,-0.019999980926513672
PubMed,0.3,5,0.3,7,0.0
PubMed,0.3,5,0.3,8,0.0
PubMed,0.3,5,0.3,9,0.0
PubMed,0.3,5,0.3,10,0.0
PubMed,0.3,5,0.4,0,0.04400002956390381
PubMed,0.3,5,0.4,1,0.03400003910064697
PubMed,0.3,5,0.4,2,0.04400002956390381
PubMed,0.3,5,0.4,3,0.050999999046325684
PubMed,0.3,5,0.4,4,-0.011999964714050293
PubMed,0.3,5,0.4,5,-0.0009999871253967285
PubMed,0.3,5,0.4,6,0.0
PubMed,0.3,5,0.4,7,0.0
PubMed,0.3,5,0.4,8,0.0
PubMed,0.3,5,0.4,9,0.0
PubMed,0.3,5,0.4,10,0.0
PubMed,0.3,5,0.5,0,0.03600001335144043
PubMed,0.3,5,0.5,1,0.050999999046325684
PubMed,0.3,5,0.5,2,0.061000049114227295
PubMed,0.3,5,0.5,3,-0.010999977588653564
PubMed,0.3,5,0.5,4,0.0
PubMed,0.3,5,0.5,5,0.0
PubMed,0.3,5,0.5,6,0.0
PubMed,0.3,5,0.5,7,0.0
PubMed,0.3,5,0.5,8,0.0
PubMed,0.3,5,0.5,9,0.0
PubMed,0.3,5,0.5,10,0.0
PubMed,0.3,5,0.6,0,0.03100001811981201
PubMed,0.3,5,0.6,1,0.029000043869018555
PubMed,0.3,5,0.6,2,0.0480000376701355
PubMed,0.3,5,0.6,3,0.0
PubMed,0.3,5,0.6,4,0.0
PubMed,0.3,5,0.6,5,0.0
PubMed,0.3,5,0.6,6,0.0
PubMed,0.3,5,0.6,7,0.0
PubMed,0.3,5,0.6,8,0.0
PubMed,0.3,5,0.6,9,0.0
PubMed,0.3,5,0.6,10,0.0
PubMed,0.3,5,0.7,0,0.06700003147125244
PubMed,0.3,5,0.7,1,0.058000028133392334
PubMed,0.3,5,0.7,2,0.03299999237060547
PubMed,0.3,5,0.7,3,0.0
PubMed,0.3,5,0.7,4,0.0
PubMed,0.3,5,0.7,5,0.0
PubMed,0.3,5,0.7,6,0.0
PubMed,0.3,5,0.7,7,0.0
PubMed,0.3,5,0.7,8,0.0
PubMed,0.3,5,0.7,9,0.0
PubMed,0.3,5,0.7,10,0.0
PubMed,0.3,5,0.8,0,0.03900003433227539
PubMed,0.3,5,0.8,1,0.02799999713897705
PubMed,0.3,5,0.8,2,0.0
PubMed,0.3,5,0.8,3,0.0
PubMed,0.3,5,0.8,4,0.0
PubMed,0.3,5,0.8,5,0.0
PubMed,0.3,5,0.8,6,0.0
PubMed,0.3,5,0.8,7,0.0
PubMed,0.3,5,0.8,8,0.0
PubMed,0.3,5,0.8,9,0.0
PubMed,0.3,5,0.8,10,0.0
PubMed,0.3,5,0.9,0,-0.0040000081062316895
PubMed,0.3,5,0.9,1,0.022000014781951904
PubMed,0.3,5,0.9,2,0.0
PubMed,0.3,5,0.9,3,0.0
PubMed,0.3,5,0.9,4,0.0
PubMed,0.3,5,0.9,5,0.0
PubMed,0.3,5,0.9,6,0.0
PubMed,0.3,5,0.9,7,0.0
PubMed,0.3,5,0.9,8,0.0
PubMed,0.3,5,0.9,9,0.0
PubMed,0.3,5,0.9,10,0.0
PubMed,0.3,6,0.0,0,-0.057000041007995605
PubMed,0.3,6,0.0,1,-0.21100002527236938
PubMed,0.3,6,0.0,2,-0.05200004577636719
PubMed,0.3,6,0.0,3,-0.15200001001358032
PubMed,0.3,6,0.0,4,-0.05200004577636719
PubMed,0.3,6,0.0,5,-0.021000027656555176
PubMed,0.3,6,0.0,6,0.014999985694885254
PubMed,0.3,6,0.0,7,-0.04500001668930054
PubMed,0.3,6,0.0,8,-0.046999990940093994
PubMed,0.3,6,0.0,9,0.015999972820281982
PubMed,0.3,6,0.0,10,-0.03900003433227539
PubMed,0.3,6,0.1,0,-0.05900001525878906
PubMed,0.3,6,0.1,1,-0.013999998569488525
PubMed,0.3,6,0.1,2,0.125
PubMed,0.3,6,0.1,3,0.13199996948242188
PubMed,0.3,6,0.1,4,0.13199996948242188
PubMed,0.3,6,0.1,5,0.12999999523162842
PubMed,0.3,6,0.1,6,0.11500000953674316
PubMed,0.3,6,0.1,7,0.09499996900558472
PubMed,0.3,6,0.1,8,0.046999990940093994
PubMed,0.3,6,0.1,9,0.06699997186660767
PubMed,0.3,6,0.1,10,0.10799998044967651
PubMed,0.3,6,0.2,0,0.06599998474121094
PubMed,0.3,6,0.2,1,0.06400001049041748
PubMed,0.3,6,0.2,2,0.09799998998641968
PubMed,0.3,6,0.2,3,-0.0020000338554382324
PubMed,0.3,6,0.2,4,0.10899996757507324
PubMed,0.3,6,0.2,5,0.08499997854232788
PubMed,0.3,6,0.2,6,0.03600001335144043
PubMed,0.3,6,0.2,7,0.06099998950958252
PubMed,0.3,6,0.2,8,-0.01100003719329834
PubMed,0.3,6,0.2,9,-0.01100003719329834
PubMed,0.3,6,0.2,10,-0.01100003719329834
PubMed,0.3,6,0.3,0,0.023000001907348633
PubMed,0.3,6,0.3,1,0.11599999666213989
PubMed,0.3,6,0.3,2,0.11900001764297485
PubMed,0.3,6,0.3,3,0.06199997663497925
PubMed,0.3,6,0.3,4,0.0339999794960022
PubMed,0.3,6,0.3,5,-0.03400003910064697
PubMed,0.3,6,0.3,6,-0.018000006675720215
PubMed,0.3,6,0.3,7,-0.018000006675720215
PubMed,0.3,6,0.3,8,-0.018000006675720215
PubMed,0.3,6,0.3,9,-0.023000001907348633
PubMed,0.3,6,0.3,10,-0.018000006675720215
PubMed,0.3,6,0.4,0,0.0059999823570251465
PubMed,0.3,6,0.4,1,0.1119999885559082
PubMed,0.3,6,0.4,2,0.042999982833862305
PubMed,0.3,6,0.4,3,-0.009000003337860107
PubMed,0.3,6,0.4,4,-0.04300004243850708
PubMed,0.3,6,0.4,5,-0.018000006675720215
PubMed,0.3,6,0.4,6,-0.018000006675720215
PubMed,0.3,6,0.4,7,-0.018000006675720215
PubMed,0.3,6,0.4,8,-0.018000006675720215
PubMed,0.3,6,0.4,9,0.0
PubMed,0.3,6,0.4,10,0.0
PubMed,0.3,6,0.5,0,0.05299997329711914
PubMed,0.3,6,0.5,1,0.08599996566772461
PubMed,0.3,6,0.5,2,0.0209999680519104
PubMed,0.3,6,0.5,3,-0.05200004577636719
PubMed,0.3,6,0.5,4,-0.018000006675720215
PubMed,0.3,6,0.5,5,-0.018000006675720215
PubMed,0.3,6,0.5,6,-0.018000006675720215
PubMed,0.3,6,0.5,7,-0.018000006675720215
PubMed,0.3,6,0.5,8,0.0
PubMed,0.3,6,0.5,9,0.0
PubMed,0.3,6,0.5,10,0.0
PubMed,0.3,6,0.6,0,-0.01500004529953003
PubMed,0.3,6,0.6,1,0.10799998044967651
PubMed,0.3,6,0.6,2,0.03200000524520874
PubMed,0.3,6,0.6,3,-0.03299999237060547
PubMed,0.3,6,0.6,4,-0.018000006675720215
PubMed,0.3,6,0.6,5,-0.018000006675720215
PubMed,0.3,6,0.6,6,-0.018000006675720215
PubMed,0.3,6,0.6,7,0.0
PubMed,0.3,6,0.6,8,0.0
PubMed,0.3,6,0.6,9,0.0
PubMed,0.3,6,0.6,10,0.0
PubMed,0.3,6,0.7,0,-0.06499999761581421
PubMed,0.3,6,0.7,1,-0.004999995231628418
PubMed,0.3,6,0.7,2,-0.016000032424926758
PubMed,0.3,6,0.7,3,-0.023000001907348633
PubMed,0.3,6,0.7,4,-0.018000006675720215
PubMed,0.3,6,0.7,5,0.0
PubMed,0.3,6,0.7,6,0.0
PubMed,0.3,6,0.7,7,0.0
PubMed,0.3,6,0.7,8,0.0
PubMed,0.3,6,0.7,9,0.0
PubMed,0.3,6,0.7,10,0.0
PubMed,0.3,6,0.8,0,-0.012000024318695068
PubMed,0.3,6,0.8,1,0.038999974727630615
PubMed,0.3,6,0.8,2,0.0
PubMed,0.3,6,0.8,3,-0.018000006675720215
PubMed,0.3,6,0.8,4,0.0
PubMed,0.3,6,0.8,5,0.0
PubMed,0.3,6,0.8,6,0.0
PubMed,0.3,6,0.8,7,0.0
PubMed,0.3,6,0.8,8,0.0
PubMed,0.3,6,0.8,9,0.0
PubMed,0.3,6,0.8,10,0.0
PubMed,0.3,6,0.9,0,0.06199997663497925
PubMed,0.3,6,0.9,1,0.001999974250793457
PubMed,0.3,6,0.9,2,0.0
PubMed,0.3,6,0.9,3,0.0
PubMed,0.3,6,0.9,4,0.0
PubMed,0.3,6,0.9,5,0.0
PubMed,0.3,6,0.9,6,0.0
PubMed,0.3,6,0.9,7,0.0
PubMed,0.3,6,0.9,8,0.0
PubMed,0.3,6,0.9,9,0.0
PubMed,0.3,6,0.9,10,0.0
PubMed,0.3,7,0.0,0,-0.2679999768733978
PubMed,0.3,7,0.0,1,-0.03799998760223389
PubMed,0.3,7,0.0,2,-0.2359999716281891
PubMed,0.3,7,0.0,3,-0.3139999806880951
PubMed,0.3,7,0.0,4,-0.09999996423721313
PubMed,0.3,7,0.0,5,-0.019999980926513672
PubMed,0.3,7,0.0,6,0.05600005388259888
PubMed,0.3,7,0.0,7,-0.009999990463256836
PubMed,0.3,7,0.0,8,-0.3009999990463257
PubMed,0.3,7,0.0,9,-0.14399999380111694
PubMed,0.3,7,0.0,10,-0.30699998140335083
PubMed,0.3,7,0.1,0,-0.14300000667572021
PubMed,0.3,7,0.1,1,0.012000024318695068
PubMed,0.3,7,0.1,2,0.013999998569488525
PubMed,0.3,7,0.1,3,0.006000041961669922
PubMed,0.3,7,0.1,4,-0.12799996137619019
PubMed,0.3,7,0.1,5,-0.006999969482421875
PubMed,0.3,7,0.1,6,0.03700000047683716
PubMed,0.3,7,0.1,7,0.04400002956390381
PubMed,0.3,7,0.1,8,0.033000051975250244
PubMed,0.3,7,0.1,9,-0.02499997615814209
PubMed,0.3,7,0.1,10,-0.026999950408935547
PubMed,0.3,7,0.2,0,-0.08199995756149292
PubMed,0.3,7,0.2,1,0.04700005054473877
PubMed,0.3,7,0.2,2,0.04900002479553223
PubMed,0.3,7,0.2,3,0.018000006675720215
PubMed,0.3,7,0.2,4,0.029000043869018555
PubMed,0.3,7,0.2,5,0.012000024318695068
PubMed,0.3,7,0.2,6,-0.018999993801116943
PubMed,0.3,7,0.2,7,-0.02199995517730713
PubMed,0.3,7,0.2,8,0.03100001811981201
PubMed,0.3,7,0.2,9,-0.01799994707107544
PubMed,0.3,7,0.2,10,-0.003999948501586914
PubMed,0.3,7,0.3,0,0.050999999046325684
PubMed,0.3,7,0.3,1,0.006000041961669922
PubMed,0.3,7,0.3,2,-0.013999998569488525
PubMed,0.3,7,0.3,3,0.030000030994415283
PubMed,0.3,7,0.3,4,0.01900005340576172
PubMed,0.3,7,0.3,5,0.03400003910064697
PubMed,0.3,7,0.3,6,-0.01799994707107544
PubMed,0.3,7,0.3,7,-0.015999972820281982
PubMed,0.3,7,0.3,8,-0.009000003337860107
PubMed,0.3,7,0.3,9,-0.007999956607818604
PubMed,0.3,7,0.3,10,0.0
PubMed,0.3,7,0.4,0,-0.10999995470046997
PubMed,0.3,7,0.4,1,-0.08300000429153442
PubMed,0.3,7,0.4,2,0.013999998569488525
PubMed,0.3,7,0.4,3,0.0020000338554382324
PubMed,0.3,7,0.4,4,0.021000027656555176
PubMed,0.3,7,0.4,5,-0.009000003337860107
PubMed,0.3,7,0.4,6,-0.009000003337860107
PubMed,0.3,7,0.4,7,-0.007999956607818604
PubMed,0.3,7,0.4,8,-0.007999956607818604
PubMed,0.3,7,0.4,9,0.0
PubMed,0.3,7,0.4,10,0.0
PubMed,0.3,7,0.5,0,-0.0009999871253967285
PubMed,0.3,7,0.5,1,-0.01699995994567871
PubMed,0.3,7,0.5,2,0.0020000338554382324
PubMed,0.3,7,0.5,3,0.016000032424926758
PubMed,0.3,7,0.5,4,-0.009000003337860107
PubMed,0.3,7,0.5,5,-0.007999956607818604
PubMed,0.3,7,0.5,6,-0.007999956607818604
PubMed,0.3,7,0.5,7,-0.007999956607818604
PubMed,0.3,7,0.5,8,0.0
PubMed,0.3,7,0.5,9,0.0
PubMed,0.3,7,0.5,10,0.0
PubMed,0.3,7,0.6,0,-0.009000003337860107
PubMed,0.3,7,0.6,1,-0.02599996328353882
PubMed,0.3,7,0.6,2,0.023000001907348633
PubMed,0.3,7,0.6,3,-0.006999969482421875
PubMed,0.3,7,0.6,4,0.0040000081062316895
PubMed,0.3,7,0.6,5,-0.007999956607818604
PubMed,0.3,7,0.6,6,-0.007999956607818604
PubMed,0.3,7,0.6,7,0.0
PubMed,0.3,7,0.6,8,0.0
PubMed,0.3,7,0.6,9,0.0
PubMed,0.3,7,0.6,10,0.0
PubMed,0.3,7,0.7,0,-0.009000003337860107
PubMed,0.3,7,0.7,1,-0.012999951839447021
PubMed,0.3,7,0.7,2,0.016000032424926758
PubMed,0.3,7,0.7,3,-0.0009999871253967285
PubMed,0.3,7,0.7,4,-0.007999956607818604
PubMed,0.3,7,0.7,5,0.0
PubMed,0.3,7,0.7,6,0.0
PubMed,0.3,7,0.7,7,0.0
PubMed,0.3,7,0.7,8,0.0
PubMed,0.3,7,0.7,9,0.0
PubMed,0.3,7,0.7,10,0.0
PubMed,0.3,7,0.8,0,-0.009999990463256836
PubMed,0.3,7,0.8,1,-0.014999985694885254
PubMed,0.3,7,0.8,2,0.005000054836273193
PubMed,0.3,7,0.8,3,-0.007999956607818604
PubMed,0.3,7,0.8,4,0.0
PubMed,0.3,7,0.8,5,0.0
PubMed,0.3,7,0.8,6,0.0
PubMed,0.3,7,0.8,7,0.0
PubMed,0.3,7,0.8,8,0.0
PubMed,0.3,7,0.8,9,0.0
PubMed,0.3,7,0.8,10,0.0
PubMed,0.3,7,0.9,0,0.01900005340576172
PubMed,0.3,7,0.9,1,0.024000048637390137
PubMed,0.3,7,0.9,2,0.0
PubMed,0.3,7,0.9,3,0.0
PubMed,0.3,7,0.9,4,0.0
PubMed,0.3,7,0.9,5,0.0
PubMed,0.3,7,0.9,6,0.0
PubMed,0.3,7,0.9,7,0.0
PubMed,0.3,7,0.9,8,0.0
PubMed,0.3,7,0.9,9,0.0
PubMed,0.3,7,0.9,10,0.0
PubMed,0.3,8,0.0,0,-0.04700005054473877
PubMed,0.3,8,0.0,1,-0.20900002121925354
PubMed,0.3,8,0.0,2,-0.27900004386901855
PubMed,0.3,8,0.0,3,-0.030000030994415283
PubMed,0.3,8,0.0,4,-0.45500004291534424
PubMed,0.3,8,0.0,5,-0.4540000408887863
PubMed,0.3,8,0.0,6,0.07499998807907104
PubMed,0.3,8,0.0,7,-0.32100003957748413
PubMed,0.3,8,0.0,8,-0.01100003719329834
PubMed,0.3,8,0.0,9,0.018000006675720215
PubMed,0.3,8,0.0,10,-0.2930000424385071
PubMed,0.3,8,0.1,0,-0.06600004434585571
PubMed,0.3,8,0.1,1,0.06699997186660767
PubMed,0.3,8,0.1,2,-0.08600002527236938
PubMed,0.3,8,0.1,3,-0.08600002527236938
PubMed,0.3,8,0.1,4,-0.006000041961669922
PubMed,0.3,8,0.1,5,0.03700000047683716
PubMed,0.3,8,0.1,6,-0.046000003814697266
PubMed,0.3,8,0.1,7,0.0690000057220459
PubMed,0.3,8,0.1,8,0.042999982833862305
PubMed,0.3,8,0.1,9,0.039999961853027344
PubMed,0.3,8,0.1,10,0.0040000081062316895
PubMed,0.3,8,0.2,0,-0.11200004816055298
PubMed,0.3,8,0.2,1,0.034999966621398926
PubMed,0.3,8,0.2,2,-0.057000041007995605
PubMed,0.3,8,0.2,3,-0.029000043869018555
PubMed,0.3,8,0.2,4,0.01699995994567871
PubMed,0.3,8,0.2,5,0.041999995708465576
PubMed,0.3,8,0.2,6,-0.010000050067901611
PubMed,0.3,8,0.2,7,-0.06600004434585571
PubMed,0.3,8,0.2,8,-0.025000035762786865
PubMed,0.3,8,0.2,9,-0.057000041007995605
PubMed,0.3,8,0.2,10,0.02199995517730713
PubMed,0.3,8,0.3,0,-0.03299999237060547
PubMed,0.3,8,0.3,1,0.01699995994567871
PubMed,0.3,8,0.3,2,0.015999972820281982
PubMed,0.3,8,0.3,3,0.034999966621398926
PubMed,0.3,8,0.3,4,-0.009000003337860107
PubMed,0.3,8,0.3,5,0.006999969482421875
PubMed,0.3,8,0.3,6,-0.03200000524520874
PubMed,0.3,8,0.3,7,-0.03600001335144043
PubMed,0.3,8,0.3,8,0.0029999613761901855
PubMed,0.3,8,0.3,9,0.0
PubMed,0.3,8,0.3,10,0.0
PubMed,0.3,8,0.4,0,-0.17100003361701965
PubMed,0.3,8,0.4,1,0.06199997663497925
PubMed,0.3,8,0.4,2,0.015999972820281982
PubMed,0.3,8,0.4,3,-0.018999993801116943
PubMed,0.3,8,0.4,4,-0.07400000095367432
PubMed,0.3,8,0.4,5,-0.04500001668930054
PubMed,0.3,8,0.4,6,-0.04700005054473877
PubMed,0.3,8,0.4,7,-0.04700005054473877
PubMed,0.3,8,0.4,8,0.0
PubMed,0.3,8,0.4,9,0.0
PubMed,0.3,8,0.4,10,0.0
PubMed,0.3,8,0.5,0,0.03299999237060547
PubMed,0.3,8,0.5,1,0.0029999613761901855
PubMed,0.3,8,0.5,2,0.012999951839447021
PubMed,0.3,8,0.5,3,-0.03800004720687866
PubMed,0.3,8,0.5,4,-0.058000028133392334
PubMed,0.3,8,0.5,5,-0.04700005054473877
PubMed,0.3,8,0.5,6,-0.04700005054473877
PubMed,0.3,8,0.5,7,0.0
PubMed,0.3,8,0.5,8,0.0
PubMed,0.3,8,0.5,9,0.0
PubMed,0.3,8,0.5,10,0.0
PubMed,0.3,8,0.6,0,-0.021000027656555176
PubMed,0.3,8,0.6,1,-0.010000050067901611
PubMed,0.3,8,0.6,2,0.007999956607818604
PubMed,0.3,8,0.6,3,-0.054000020027160645
PubMed,0.3,8,0.6,4,-0.04700005054473877
PubMed,0.3,8,0.6,5,-0.04700005054473877
PubMed,0.3,8,0.6,6,0.0
PubMed,0.3,8,0.6,7,0.0
PubMed,0.3,8,0.6,8,0.0
PubMed,0.3,8,0.6,9,0.0
PubMed,0.3,8,0.6,10,0.0
PubMed,0.3,8,0.7,0,-0.001000046730041504
PubMed,0.3,8,0.7,1,-0.029000043869018555
PubMed,0.3,8,0.7,2,-0.03800004720687866
PubMed,0.3,8,0.7,3,-0.030000030994415283
PubMed,0.3,8,0.7,4,-0.04700005054473877
PubMed,0.3,8,0.7,5,0.0
PubMed,0.3,8,0.7,6,0.0
PubMed,0.3,8,0.7,7,0.0
PubMed,0.3,8,0.7,8,0.0
PubMed,0.3,8,0.7,9,0.0
PubMed,0.3,8,0.7,10,0.0
PubMed,0.3,8,0.8,0,0.009000003337860107
PubMed,0.3,8,0.8,1,-0.016000032424926758
PubMed,0.3,8,0.8,2,-0.054000020027160645
PubMed,0.3,8,0.8,3,0.0
PubMed,0.3,8,0.8,4,0.0
PubMed,0.3,8,0.8,5,0.0
PubMed,0.3,8,0.8,6,0.0
PubMed,0.3,8,0.8,7,0.0
PubMed,0.3,8,0.8,8,0.0
PubMed,0.3,8,0.8,9,0.0
PubMed,0.3,8,0.8,10,0.0
PubMed,0.3,8,0.9,0,-0.006000041961669922
PubMed,0.3,8,0.9,1,-0.023000001907348633
PubMed,0.3,8,0.9,2,0.006999969482421875
PubMed,0.3,8,0.9,3,0.0
PubMed,0.3,8,0.9,4,0.0
PubMed,0.3,8,0.9,5,0.0
PubMed,0.3,8,0.9,6,0.0
PubMed,0.3,8,0.9,7,0.0
PubMed,0.3,8,0.9,8,0.0
PubMed,0.3,8,0.9,9,0.0
PubMed,0.3,8,0.9,10,0.0
PubMed,0.3,9,0.0,0,0.023000001907348633
PubMed,0.3,9,0.0,1,0.06400001049041748
PubMed,0.3,9,0.0,2,-0.10600000619888306
PubMed,0.3,9,0.0,3,0.027000010013580322
PubMed,0.3,9,0.0,4,0.1040000319480896
PubMed,0.3,9,0.0,5,0.046000003814697266
PubMed,0.3,9,0.0,6,-0.078000009059906
PubMed,0.3,9,0.0,7,0.12000000476837158
PubMed,0.3,9,0.0,8,0.09700000286102295
PubMed,0.3,9,0.0,9,0.046000003814697266
PubMed,0.3,9,0.0,10,0.12200003862380981
PubMed,0.3,9,0.1,0,0.0350000262260437
PubMed,0.3,9,0.1,1,0.09600001573562622
PubMed,0.3,9,0.1,2,0.0910000205039978
PubMed,0.3,9,0.1,3,0.11600005626678467
PubMed,0.3,9,0.1,4,0.13899999856948853
PubMed,0.3,9,0.1,5,0.10900002717971802
PubMed,0.3,9,0.1,6,0.12200003862380981
PubMed,0.3,9,0.1,7,0.1350000500679016
PubMed,0.3,9,0.1,8,0.11600005626678467
PubMed,0.3,9,0.1,9,0.10900002717971802
PubMed,0.3,9,0.1,10,0.09800004959106445
PubMed,0.3,9,0.2,0,0.14400005340576172
PubMed,0.3,9,0.2,1,0.11200004816055298
PubMed,0.3,9,0.2,2,0.1040000319480896
PubMed,0.3,9,0.2,3,0.10600000619888306
PubMed,0.3,9,0.2,4,0.12300002574920654
PubMed,0.3,9,0.2,5,0.08799999952316284
PubMed,0.3,9,0.2,6,0.06000000238418579
PubMed,0.3,9,0.2,7,0.01500004529953003
PubMed,0.3,9,0.2,8,0.009000003337860107
PubMed,0.3,9,0.2,9,0.009000003337860107
PubMed,0.3,9,0.2,10,0.022000014781951904
PubMed,0.3,9,0.3,0,0.1260000467300415
PubMed,0.3,9,0.3,1,0.12800002098083496
PubMed,0.3,9,0.3,2,0.1260000467300415
PubMed,0.3,9,0.3,3,0.10500001907348633
PubMed,0.3,9,0.3,4,0.06600004434585571
PubMed,0.3,9,0.3,5,0.006000041961669922
PubMed,0.3,9,0.3,6,0.009000003337860107
PubMed,0.3,9,0.3,7,0.0
PubMed,0.3,9,0.3,8,0.0
PubMed,0.3,9,0.3,9,0.0
PubMed,0.3,9,0.3,10,0.0
PubMed,0.3,9,0.4,0,0.050999999046325684
PubMed,0.3,9,0.4,1,0.10800004005432129
PubMed,0.3,9,0.4,2,0.09400004148483276
PubMed,0.3,9,0.4,3,0.053000032901763916
PubMed,0.3,9,0.4,4,0.009000003337860107
PubMed,0.3,9,0.4,5,0.0
PubMed,0.3,9,0.4,6,0.0
PubMed,0.3,9,0.4,7,0.0
PubMed,0.3,9,0.4,8,0.0
PubMed,0.3,9,0.4,9,0.0
PubMed,0.3,9,0.4,10,0.0
PubMed,0.3,9,0.5,0,0.06300002336502075
PubMed,0.3,9,0.5,1,0.10500001907348633
PubMed,0.3,9,0.5,2,0.05600005388259888
PubMed,0.3,9,0.5,3,0.009000003337860107
PubMed,0.3,9,0.5,4,0.0
PubMed,0.3,9,0.5,5,0.0
PubMed,0.3,9,0.5,6,0.0
PubMed,0.3,9,0.5,7,0.0
PubMed,0.3,9,0.5,8,0.0
PubMed,0.3,9,0.5,9,0.0
PubMed,0.3,9,0.5,10,0.0
PubMed,0.3,9,0.6,0,0.05600005388259888
PubMed,0.3,9,0.6,1,0.10900002717971802
PubMed,0.3,9,0.6,2,0.054000020027160645
PubMed,0.3,9,0.6,3,-0.001999974250793457
PubMed,0.3,9,0.6,4,0.0
PubMed,0.3,9,0.6,5,0.0
PubMed,0.3,9,0.6,6,0.0
PubMed,0.3,9,0.6,7,0.0
PubMed,0.3,9,0.6,8,0.0
PubMed,0.3,9,0.6,9,0.0
PubMed,0.3,9,0.6,10,0.0
PubMed,0.3,9,0.7,0,0.08400005102157593
PubMed,0.3,9,0.7,1,0.07500004768371582
PubMed,0.3,9,0.7,2,0.009000003337860107
PubMed,0.3,9,0.7,3,0.0
PubMed,0.3,9,0.7,4,0.0
PubMed,0.3,9,0.7,5,0.0
PubMed,0.3,9,0.7,6,0.0
PubMed,0.3,9,0.7,7,0.0
PubMed,0.3,9,0.7,8,0.0
PubMed,0.3,9,0.7,9,0.0
PubMed,0.3,9,0.7,10,0.0
PubMed,0.3,9,0.8,0,0.050000011920928955
PubMed,0.3,9,0.8,1,0.03100001811981201
PubMed,0.3,9,0.8,2,-0.001999974250793457
PubMed,0.3,9,0.8,3,0.0
PubMed,0.3,9,0.8,4,0.0
PubMed,0.3,9,0.8,5,0.0
PubMed,0.3,9,0.8,6,0.0
PubMed,0.3,9,0.8,7,0.0
PubMed,0.3,9,0.8,8,0.0
PubMed,0.3,9,0.8,9,0.0
PubMed,0.3,9,0.8,10,0.0
PubMed,0.3,9,0.9,0,0.027000010013580322
PubMed,0.3,9,0.9,1,0.026000022888183594
PubMed,0.3,9,0.9,2,0.0
PubMed,0.3,9,0.9,3,0.0
PubMed,0.3,9,0.9,4,0.0
PubMed,0.3,9,0.9,5,0.0
PubMed,0.3,9,0.9,6,0.0
PubMed,0.3,9,0.9,7,0.0
PubMed,0.3,9,0.9,8,0.0
PubMed,0.3,9,0.9,9,0.0
PubMed,0.3,9,0.9,10,0.0
PubMed,0.4,0,0.0,0,-0.13700002431869507
PubMed,0.4,0,0.0,1,-0.1250000298023224
PubMed,0.4,0,0.0,2,-0.13800004124641418
PubMed,0.4,0,0.0,3,-0.01900005340576172
PubMed,0.4,0,0.0,4,0.050999999046325684
PubMed,0.4,0,0.0,5,-0.078000009059906
PubMed,0.4,0,0.0,6,0.07099997997283936
PubMed,0.4,0,0.0,7,-0.04200005531311035
PubMed,0.4,0,0.0,8,0.004999995231628418
PubMed,0.4,0,0.0,9,0.07999998331069946
PubMed,0.4,0,0.0,10,-0.18500003218650818
PubMed,0.4,0,0.1,0,0.046000003814697266
PubMed,0.4,0,0.1,1,-0.005000054836273193
PubMed,0.4,0,0.1,2,0.015999972820281982
PubMed,0.4,0,0.1,3,-0.04400002956390381
PubMed,0.4,0,0.1,4,-0.0480000376701355
PubMed,0.4,0,0.1,5,0.07099997997283936
PubMed,0.4,0,0.1,6,0.031999945640563965
PubMed,0.4,0,0.1,7,-0.01100003719329834
PubMed,0.4,0,0.1,8,0.05199998617172241
PubMed,0.4,0,0.1,9,0.07999998331069946
PubMed,0.4,0,0.1,10,0.038999974727630615
PubMed,0.4,0,0.2,0,0.006999969482421875
PubMed,0.4,0,0.2,1,0.01699995994567871
PubMed,0.4,0,0.2,2,0.010999977588653564
PubMed,0.4,0,0.2,3,-0.008000016212463379
PubMed,0.4,0,0.2,4,-0.021000027656555176
PubMed,0.4,0,0.2,5,0.0029999613761901855
PubMed,0.4,0,0.2,6,0.0059999823570251465
PubMed,0.4,0,0.2,7,0.035999953746795654
PubMed,0.4,0,0.2,8,0.029999971389770508
PubMed,0.4,0,0.2,9,-0.0020000338554382324
PubMed,0.4,0,0.2,10,0.012999951839447021
PubMed,0.4,0,0.3,0,-0.01500004529953003
