dataset,noise_rate,seed,strategy,k,gain
Cora,0.5,3,s,75,-0.018000006675720215
Cora,0.5,3,s,100,-0.021999984979629517
Cora,0.5,3,d,2,0.10600000619888306
Cora,0.5,3,d,5,-0.12799999117851257
Cora,0.5,3,d,10,-0.29900000989437103
Cora,0.5,3,d,15,-0.20399999618530273
Cora,0.5,3,d,20,-0.3830000162124634
Cora,0.5,3,d,30,-0.41700001060962677
Cora,0.5,3,d,50,-0.41700001060962677
Cora,0.5,3,d,75,-0.41700001060962677
Cora,0.5,3,d,100,-0.41700001060962677
Cora,0.5,3,p,2,-0.03299999237060547
Cora,0.5,3,p,5,0.026000022888183594
Cora,0.5,3,p,10,-0.3800000101327896
Cora,0.5,3,p,15,-0.41700001060962677
Cora,0.5,3,p,20,-0.41700001060962677
Cora,0.5,3,p,30,-0.41700001060962677
Cora,0.5,3,p,50,-0.41700001060962677
Cora,0.5,3,p,75,-0.41700001060962677
Cora,0.5,3,p,100,-0.41700001060962677
Cora,0.5,3,u,0,-0.01299998164176941
Cora,0.5,4,s,2,0.07600003480911255
Cora,0.5,4,s,5,0.003000020980834961
Cora,0.5,4,s,10,-0.04099997878074646
Cora,0.5,4,s,15,0.06000000238418579
Cora,0.5,4,s,20,0.028000056743621826
Cora,0.5,4,s,30,-0.06499996781349182
Cora,0.5,4,s,50,-0.1119999885559082
Cora,0.5,4,s,75,-0.13399997353553772
Cora,0.5,4,s,100,-0.15199998021125793
Cora,0.5,4,d,2,-0.1419999897480011
Cora,0.5,4,d,5,-0.4139999970793724
Cora,0.5,4,d,10,-0.41499999165534973
Cora,0.5,4,d,15,-0.41499999165534973
Cora,0.5,4,d,20,-0.4139999970793724
Cora,0.5,4,d,30,-0.4139999970793724
Cora,0.5,4,d,50,-0.4139999970793724
Cora,0.5,4,d,75,-0.4139999970793724
Cora,0.5,4,d,100,-0.4139999970793724
Cora,0.5,4,p,2,-0.06899997591972351
Cora,0.5,4,p,5,-0.3579999953508377
Cora,0.5,4,p,10,-0.41499999165534973
Cora,0.5,4,p,15,-0.41499999165534973
Cora,0.5,4,p,20,-0.41499999165534973
Cora,0.5,4,p,30,-0.4139999970793724
Cora,0.5,4,p,50,-0.4139999970793724
Cora,0.5,4,p,75,-0.4139999970793724
Cora,0.5,4,p,100,-0.4139999970793724
Cora,0.5,4,u,0,0.10100001096725464
Cora,0.5,5,s,2,0.14399999380111694
Cora,0.5,5,s,5,0.08500003814697266
Cora,0.5,5,s,10,0.09500002861022949
Cora,0.5,5,s,15,0.0910000205039978
Cora,0.5,5,s,20,0.07300001382827759
Cora,0.5,5,s,30,0.06499999761581421
Cora,0.5,5,s,50,0.03900003433227539
Cora,0.5,5,s,75,-0.001999974250793457
Cora,0.5,5,s,100,-0.03199997544288635
Cora,0.5,5,d,2,0.03100001811981201
Cora,0.5,5,d,5,-0.3009999990463257
Cora,0.5,5,d,10,-0.4360000044107437
Cora,0.5,5,d,15,-0.4360000044107437
Cora,0.5,5,d,20,-0.4360000044107437
Cora,0.5,5,d,30,-0.4360000044107437
Cora,0.5,5,d,50,-0.4360000044107437
Cora,0.5,5,d,75,-0.4360000044107437
Cora,0.5,5,d,100,-0.4360000044107437
Cora,0.5,5,p,2,0.08500003814697266
Cora,0.5,5,p,5,-0.37800000607967377
Cora,0.5,5,p,10,-0.4360000044107437
Cora,0.5,5,p,15,-0.4360000044107437
Cora,0.5,5,p,20,-0.4360000044107437
Cora,0.5,5,p,30,-0.4360000044107437
Cora,0.5,5,p,50,-0.4360000044107437
Cora,0.5,5,p,75,-0.4360000044107437
Cora,0.5,5,p,100,-0.4360000044107437
Cora,0.5,5,u,0,0.12999999523162842
Cora,0.5,6,s,2,-0.07899999618530273
Cora,0.5,6,s,5,-0.10099998116493225
Cora,0.5,6,s,10,0.04500001668930054
Cora,0.5,6,s,15,0.0
Cora,0.5,6,s,20,0.009000003337860107
Cora,0.5,6,s,30,-0.03199997544288635
Cora,0.5,6,s,50,0.08399999141693115
Cora,0.5,6,s,75,0.058000028133392334
Cora,0.5,6,s,100,0.06099998950958252
Cora,0.5,6,d,2,-0.1029999852180481
Cora,0.5,6,d,5,-0.11899998784065247
Cora,0.5,6,d,10,-0.3270000070333481
Cora,0.5,6,d,15,-0.15799999237060547
Cora,0.5,6,d,20,-0.15700000524520874
Cora,0.5,6,d,30,-0.47600001096725464
Cora,0.5,6,d,50,-0.3270000070333481
Cora,0.5,6,d,75,-0.47600001096725464
Cora,0.5,6,d,100,-0.3270000070333481
Cora,0.5,6,p,2,-0.1119999885559082
Cora,0.5,6,p,5,-0.21000000834465027
Cora,0.5,6,p,10,-0.328000009059906
Cora,0.5,6,p,15,-0.3270000070333481
Cora,0.5,6,p,20,-0.47600001096725464
Cora,0.5,6,p,30,-0.47600001096725464
Cora,0.5,6,p,50,-0.3270000070333481
Cora,0.5,6,p,75,-0.3270000070333481
Cora,0.5,6,p,100,-0.3270000070333481
Cora,0.5,6,u,0,-0.09799998998641968
Cora,0.5,7,s,2,-0.09099999070167542
Cora,0.5,7,s,5,-0.030999958515167236
Cora,0.5,7,s,10,-0.08499997854232788
Cora,0.5,7,s,15,-0.08199998736381531
Cora,0.5,7,s,20,-0.06999996304512024
Cora,0.5,7,s,30,-0.02899998426437378
Cora,0.5,7,s,50,-0.14699998497962952
Cora,0.5,7,s,75,-0.14299997687339783
Cora,0.5,7,s,100,-0.1069999635219574
Cora,0.5,7,d,2,-0.16199997067451477
Cora,0.5,7,d,5,-0.008999943733215332
Cora,0.5,7,d,10,-0.16699999570846558
Cora,0.5,7,d,15,-0.23199999332427979
Cora,0.5,7,d,20,-0.23199999332427979
Cora,0.5,7,d,30,-0.23199999332427979
Cora,0.5,7,d,50,-0.23199999332427979
Cora,0.5,7,d,75,-0.23199999332427979
Cora,0.5,7,d,100,-0.23199999332427979
Cora,0.5,7,p,2,-0.0599999725818634
Cora,0.5,7,p,5,-0.1459999680519104
Cora,0.5,7,p,10,-0.23199999332427979
Cora,0.5,7,p,15,-0.23199999332427979
Cora,0.5,7,p,20,-0.23199999332427979
Cora,0.5,7,p,30,-0.23199999332427979
Cora,0.5,7,p,50,-0.23199999332427979
Cora,0.5,7,p,75,-0.23199999332427979
Cora,0.5,7,p,100,-0.23199999332427979
Cora,0.5,7,u,0,0.078000009059906
Cora,0.5,8,s,2,0.042999982833862305
Cora,0.5,8,s,5,0.01299998164176941
Cora,0.5,8,s,10,-0.010000020265579224
Cora,0.5,8,s,15,0.03700000047683716
Cora,0.5,8,s,20,0.018999993801116943
Cora,0.5,8,s,30,-0.005000025033950806
Cora,0.5,8,s,50,0.14500001072883606
Cora,0.5,8,s,75,0.10300001502037048
Cora,0.5,8,s,100,0.11700001358985901
Cora,0.5,8,d,2,-0.026000022888183594
Cora,0.5,8,d,5,-0.14900001883506775
Cora,0.5,8,d,10,-0.3070000261068344
Cora,0.5,8,d,15,-0.3070000261068344
Cora,0.5,8,d,20,-0.2890000268816948
Cora,0.5,8,d,30,-0.2890000268816948
Cora,0.5,8,d,50,-0.3030000254511833
Cora,0.5,8,d,75,-0.3070000261068344
Cora,0.5,8,d,100,-0.3070000261068344
Cora,0.5,8,p,2,-0.06000000238418579
Cora,0.5,8,p,5,-0.16100001335144043
Cora,0.5,8,p,10,-0.2670000195503235
Cora,0.5,8,p,15,-0.3070000261068344
Cora,0.5,8,p,20,-0.3070000261068344
Cora,0.5,8,p,30,-0.398000031709671
Cora,0.5,8,p,50,-0.3070000261068344
Cora,0.5,8,p,75,-0.398000031709671
Cora,0.5,8,p,100,-0.3070000261068344
Cora,0.5,8,u,0,0.030000001192092896
Cora,0.5,9,s,2,0.11000001430511475
Cora,0.5,9,s,5,0.0559999942779541
Cora,0.5,9,s,10,0.12300002574920654
Cora,0.5,9,s,15,0.06200003623962402
Cora,0.5,9,s,20,0.125
Cora,0.5,9,s,30,0.156000018119812
Cora,0.5,9,s,50,0.12999999523162842
Cora,0.5,9,s,75,0.10600000619888306
Cora,0.5,9,s,100,0.06300002336502075
Cora,0.5,9,d,2,0.053000032901763916
Cora,0.5,9,d,5,-0.12999999523162842
Cora,0.5,9,d,10,-0.37300000339746475
Cora,0.5,9,d,15,-0.37300000339746475
Cora,0.5,9,d,20,-0.37300000339746475
Cora,0.5,9,d,30,-0.37300000339746475
Cora,0.5,9,d,50,-0.37300000339746475
Cora,0.5,9,d,75,-0.37300000339746475
Cora,0.5,9,d,100,-0.37300000339746475
Cora,0.5,9,p,2,0.0559999942779541
Cora,0.5,9,p,5,-0.19600000977516174
Cora,0.5,9,p,10,-0.3710000067949295
Cora,0.5,9,p,15,-0.37300000339746475
Cora,0.5,9,p,20,-0.37300000339746475
Cora,0.5,9,p,30,-0.37300000339746475
Cora,0.5,9,p,50,-0.37300000339746475
Cora,0.5,9,p,75,-0.37300000339746475
Cora,0.5,9,p,100,-0.37300000339746475
Cora,0.5,9,u,0,0.07100003957748413
