dataset,noise_rate,seed,p_grd,dexp,gain
Cora,0.2,3,0.0,9,0.038999974727630615
Cora,0.2,3,0.0,10,0.046999990940093994
Cora,0.2,3,0.1,0,0.013999998569488525
Cora,0.2,3,0.1,1,0.019999980926513672
Cora,0.2,3,0.1,2,0.046999990940093994
Cora,0.2,3,0.1,3,0.018999993801116943
Cora,0.2,3,0.1,4,0.0209999680519104
Cora,0.2,3,0.1,5,0.009999990463256836
Cora,0.2,3,0.1,6,0.0339999794960022
Cora,0.2,3,0.1,7,0.023000001907348633
Cora,0.2,3,0.1,8,0.01699995994567871
Cora,0.2,3,0.1,9,0.019999980926513672
Cora,0.2,3,0.1,10,0.022000014781951904
Cora,0.2,3,0.2,0,-0.0020000338554382324
Cora,0.2,3,0.2,1,0.018000006675720215
Cora,0.2,3,0.2,2,0.011999964714050293
Cora,0.2,3,0.2,3,0.018999993801116943
Cora,0.2,3,0.2,4,0.034999966621398926
Cora,0.2,3,0.2,5,0.009000003337860107
Cora,0.2,3,0.2,6,-0.0009999871253967285
Cora,0.2,3,0.2,7,-0.0009999871253967285
Cora,0.2,3,0.2,8,0.007999956607818604
Cora,0.2,3,0.2,9,0.007999956607818604
Cora,0.2,3,0.2,10,0.019999980926513672
Cora,0.2,3,0.3,0,0.03200000524520874
Cora,0.2,3,0.3,1,-0.016000032424926758
Cora,0.2,3,0.3,2,-0.004999995231628418
Cora,0.2,3,0.3,3,0.0029999613761901855
Cora,0.2,3,0.3,4,0.007999956607818604
Cora,0.2,3,0.3,5,-0.003000020980834961
Cora,0.2,3,0.3,6,0.013999998569488525
Cora,0.2,3,0.3,7,0.001999974250793457
Cora,0.2,3,0.3,8,0.013999998569488525
Cora,0.2,3,0.3,9,-0.0020000338554382324
Cora,0.2,3,0.3,10,-0.01100003719329834
Cora,0.2,3,0.4,0,0.0029999613761901855
Cora,0.2,3,0.4,1,0.01699995994567871
Cora,0.2,3,0.4,2,-0.00700002908706665
Cora,0.2,3,0.4,3,0.006999969482421875
Cora,0.2,3,0.4,4,-0.0020000338554382324
Cora,0.2,3,0.4,5,0.013999998569488525
Cora,0.2,3,0.4,6,0.0059999823570251465
Cora,0.2,3,0.4,7,-0.013000011444091797
Cora,0.2,3,0.4,8,-0.003000020980834961
Cora,0.2,3,0.4,9,0.0
Cora,0.2,3,0.4,10,-0.012000024318695068
Cora,0.2,3,0.5,0,0.03200000524520874
Cora,0.2,3,0.5,1,0.006999969482421875
Cora,0.2,3,0.5,2,0.0009999871253967285
Cora,0.2,3,0.5,3,0.007999956607818604
Cora,0.2,3,0.5,4,0.0059999823570251465
Cora,0.2,3,0.5,5,0.0009999871253967285
Cora,0.2,3,0.5,6,0.0
Cora,0.2,3,0.5,7,0.0
Cora,0.2,3,0.5,8,0.0
Cora,0.2,3,0.5,9,0.0
Cora,0.2,3,0.5,10,0.0
Cora,0.2,3,0.6,0,0.019999980926513672
Cora,0.2,3,0.6,1,0.014999985694885254
Cora,0.2,3,0.6,2,-0.004999995231628418
Cora,0.2,3,0.6,3,0.0059999823570251465
Cora,0.2,3,0.6,4,0.0
Cora,0.2,3,0.6,5,0.0
Cora,0.2,3,0.6,6,0.0
Cora,0.2,3,0.6,7,0.0
Cora,0.2,3,0.6,8,0.0
Cora,0.2,3,0.6,9,0.0
Cora,0.2,3,0.6,10,0.0
Cora,0.2,3,0.7,0,0.018999993801116943
Cora,0.2,3,0.7,1,0.018999993801116943
Cora,0.2,3,0.7,2,0.0040000081062316895
Cora,0.2,3,0.7,3,0.0
Cora,0.2,3,0.7,4,0.0
Cora,0.2,3,0.7,5,0.0
Cora,0.2,3,0.7,6,0.0
Cora,0.2,3,0.7,7,0.0
Cora,0.2,3,0.7,8,0.0
Cora,0.2,3,0.7,9,0.0
Cora,0.2,3,0.7,10,0.0
Cora,0.2,3,0.8,0,0.04100000858306885
Cora,0.2,3,0.8,1,0.007999956607818604
Cora,0.2,3,0.8,2,0.0
Cora,0.2,3,0.8,3,0.0
Cora,0.2,3,0.8,4,0.0
Cora,0.2,3,0.8,5,0.0
Cora,0.2,3,0.8,6,0.0
Cora,0.2,3,0.8,7,0.0
Cora,0.2,3,0.8,8,0.0
Cora,0.2,3,0.8,9,0.0
Cora,0.2,3,0.8,10,0.0
Cora,0.2,3,0.9,0,0.02599996328353882
Cora,0.2,3,0.9,1,0.007999956607818604
Cora,0.2,3,0.9,2,0.0
Cora,0.2,3,0.9,3,0.0
Cora,0.2,3,0.9,4,0.0
Cora,0.2,3,0.9,5,0.0
Cora,0.2,3,0.9,6,0.0
Cora,0.2,3,0.9,7,0.0
Cora,0.2,3,0.9,8,0.0
Cora,0.2,3,0.9,9,0.0
Cora,0.2,3,0.9,10,0.0
Cora,0.2,4,0.0,0,0.038999974727630615
Cora,0.2,4,0.0,1,0.03799998760223389
Cora,0.2,4,0.0,2,0.07299995422363281
Cora,0.2,4,0.0,3,0.06999999284744263
Cora,0.2,4,0.0,4,0.014999985694885254
Cora,0.2,4,0.0,5,0.05399996042251587
Cora,0.2,4,0.0,6,0.041999995708465576
Cora,0.2,4,0.0,7,0.02399998903274536
Cora,0.2,4,0.0,8,0.050999999046325684
Cora,0.2,4,0.0,9,0.06099998950958252
Cora,0.2,4,0.0,10,0.0559999942779541
Cora,0.2,4,0.1,0,0.04899996519088745
Cora,0.2,4,0.1,1,0.038999974727630615
Cora,0.2,4,0.1,2,0.029999971389770508
Cora,0.2,4,0.1,3,0.04599994421005249
Cora,0.2,4,0.1,4,0.0339999794960022
Cora,0.2,4,0.1,5,0.05199998617172241
Cora,0.2,4,0.1,6,0.06999999284744263
Cora,0.2,4,0.1,7,0.07199996709823608
Cora,0.2,4,0.1,8,0.02199995517730713
Cora,0.2,4,0.1,9,0.04899996519088745
Cora,0.2,4,0.1,10,0.04799997806549072
Cora,0.2,4,0.2,0,0.04899996519088745
Cora,0.2,4,0.2,1,0.08599996566772461
Cora,0.2,4,0.2,2,0.04099994897842407
Cora,0.2,4,0.2,3,0.046999990940093994
Cora,0.2,4,0.2,4,0.03799998760223389
Cora,0.2,4,0.2,5,0.02899998426437378
Cora,0.2,4,0.2,6,0.019999980926513672
Cora,0.2,4,0.2,7,0.010999977588653564
Cora,0.2,4,0.2,8,0.026999950408935547
Cora,0.2,4,0.2,9,0.022999942302703857
Cora,0.2,4,0.2,10,0.019999980926513672
Cora,0.2,4,0.3,0,0.03700000047683716
Cora,0.2,4,0.3,1,0.0339999794960022
Cora,0.2,4,0.3,2,0.034999966621398926
Cora,0.2,4,0.3,3,0.019999980926513672
Cora,0.2,4,0.3,4,0.0
Cora,0.2,4,0.3,5,0.019999980926513672
Cora,0.2,4,0.3,6,0.014999985694885254
Cora,0.2,4,0.3,7,0.001999974250793457
Cora,0.2,4,0.3,8,0.001999974250793457
Cora,0.2,4,0.3,9,0.001999974250793457
Cora,0.2,4,0.3,10,0.0009999871253967285
Cora,0.2,4,0.4,0,0.04399996995925903
Cora,0.2,4,0.4,1,0.04399996995925903
Cora,0.2,4,0.4,2,0.011999964714050293
Cora,0.2,4,0.4,3,0.019999980926513672
Cora,0.2,4,0.4,4,0.030999958515167236
Cora,0.2,4,0.4,5,0.0009999871253967285
Cora,0.2,4,0.4,6,0.001999974250793457
Cora,0.2,4,0.4,7,0.0009999871253967285
Cora,0.2,4,0.4,8,0.001999974250793457
Cora,0.2,4,0.4,9,0.011999964714050293
Cora,0.2,4,0.4,10,0.001999974250793457
Cora,0.2,4,0.5,0,0.03299999237060547
Cora,0.2,4,0.5,1,0.041999995708465576
Cora,0.2,4,0.5,2,0.026999950408935547
Cora,0.2,4,0.5,3,0.004999995231628418
Cora,0.2,4,0.5,4,0.0009999871253967285
Cora,0.2,4,0.5,5,0.0009999871253967285
Cora,0.2,4,0.5,6,0.0009999871253967285
Cora,0.2,4,0.5,7,0.001999974250793457
Cora,0.2,4,0.5,8,0.0009999871253967285
Cora,0.2,4,0.5,9,0.0009999871253967285
Cora,0.2,4,0.5,10,0.0009999871253967285
Cora,0.2,4,0.6,0,0.04399996995925903
Cora,0.2,4,0.6,1,0.004999995231628418
Cora,0.2,4,0.6,2,0.004999995231628418
Cora,0.2,4,0.6,3,0.0009999871253967285
Cora,0.2,4,0.6,4,0.0009999871253967285
Cora,0.2,4,0.6,5,0.0009999871253967285
Cora,0.2,4,0.6,6,0.0009999871253967285
Cora,0.2,4,0.6,7,0.0009999871253967285
Cora,0.2,4,0.6,8,0.0009999871253967285
Cora,0.2,4,0.6,9,0.0009999871253967285
Cora,0.2,4,0.6,10,0.0009999871253967285
Cora,0.2,4,0.7,0,0.03700000047683716
Cora,0.2,4,0.7,1,0.011999964714050293
Cora,0.2,4,0.7,2,0.004999995231628418
Cora,0.2,4,0.7,3,-0.001000046730041504
Cora,0.2,4,0.7,4,-0.001000046730041504
Cora,0.2,4,0.7,5,-0.0020000338554382324
Cora,0.2,4,0.7,6,-0.001000046730041504
Cora,0.2,4,0.7,7,-0.001000046730041504
Cora,0.2,4,0.7,8,0.0009999871253967285
Cora,0.2,4,0.7,9,-0.0020000338554382324
Cora,0.2,4,0.7,10,-0.001000046730041504
Cora,0.2,4,0.8,0,0.01699995994567871
Cora,0.2,4,0.8,1,0.02399998903274536
Cora,0.2,4,0.8,2,-0.001000046730041504
Cora,0.2,4,0.8,3,-0.0020000338554382324
Cora,0.2,4,0.8,4,-0.0020000338554382324
Cora,0.2,4,0.8,5,-0.0020000338554382324
Cora,0.2,4,0.8,6,-0.001000046730041504
Cora,0.2,4,0.8,7,-0.0020000338554382324
Cora,0.2,4,0.8,8,-0.001000046730041504
Cora,0.2,4,0.8,9,-0.0020000338554382324
Cora,0.2,4,0.8,10,-0.001000046730041504
Cora,0.2,4,0.9,0,0.035999953746795654
Cora,0.2,4,0.9,1,-0.0020000338554382324
Cora,0.2,4,0.9,2,-0.0020000338554382324
Cora,0.2,4,0.9,3,-0.0020000338554382324
Cora,0.2,4,0.9,4,-0.001000046730041504
Cora,0.2,4,0.9,5,-0.0020000338554382324
Cora,0.2,4,0.9,6,-0.0020000338554382324
Cora,0.2,4,0.9,7,-0.0020000338554382324
Cora,0.2,4,0.9,8,0.001999974250793457
Cora,0.2,4,0.9,9,0.0009999871253967285
Cora,0.2,4,0.9,10,-0.001000046730041504
Cora,0.2,5,0.0,0,0.018999993801116943
Cora,0.2,5,0.0,1,-0.02399998903274536
Cora,0.2,5,0.0,2,0.007999956607818604
Cora,0.2,5,0.0,3,-0.009000003337860107
Cora,0.2,5,0.0,4,0.009999990463256836
Cora,0.2,5,0.0,5,0.011999964714050293
Cora,0.2,5,0.0,6,0.004999995231628418
Cora,0.2,5,0.0,7,0.0029999613761901855
Cora,0.2,5,0.0,8,0.007999956607818604
Cora,0.2,5,0.0,9,-0.017000019550323486
Cora,0.2,5,0.0,10,0.0009999871253967285
Cora,0.2,5,0.1,0,0.013000011444091797
Cora,0.2,5,0.1,1,-0.012000024318695068
Cora,0.2,5,0.1,2,-0.013000011444091797
Cora,0.2,5,0.1,3,-0.016000032424926758
Cora,0.2,5,0.1,4,-0.006000041961669922
Cora,0.2,5,0.1,5,0.0040000081062316895
Cora,0.2,5,0.1,6,0.009000003337860107
Cora,0.2,5,0.1,7,-0.004999995231628418
Cora,0.2,5,0.1,8,0.0029999613761901855
Cora,0.2,5,0.1,9,0.001999974250793457
Cora,0.2,5,0.1,10,0.03200000524520874
Cora,0.2,5,0.2,0,0.0009999871253967285
Cora,0.2,5,0.2,1,0.009000003337860107
Cora,0.2,5,0.2,2,-0.0040000081062316895
Cora,0.2,5,0.2,3,0.0029999613761901855
Cora,0.2,5,0.2,4,0.0029999613761901855
Cora,0.2,5,0.2,5,0.009000003337860107
Cora,0.2,5,0.2,6,-0.013000011444091797
Cora,0.2,5,0.2,7,0.004999995231628418
Cora,0.2,5,0.2,8,0.0029999613761901855
Cora,0.2,5,0.2,9,0.011999964714050293
Cora,0.2,5,0.2,10,-0.009999990463256836
Cora,0.2,5,0.3,0,-0.006000041961669922
Cora,0.2,5,0.3,1,0.007999956607818604
Cora,0.2,5,0.3,2,0.001999974250793457
Cora,0.2,5,0.3,3,0.006999969482421875
Cora,0.2,5,0.3,4,0.009999990463256836
Cora,0.2,5,0.3,5,-0.018000006675720215
Cora,0.2,5,0.3,6,-0.009999990463256836
Cora,0.2,5,0.3,7,0.006999969482421875
Cora,0.2,5,0.3,8,0.009999990463256836
Cora,0.2,5,0.3,9,-0.009999990463256836
Cora,0.2,5,0.3,10,-0.009999990463256836
Cora,0.2,5,0.4,0,0.009000003337860107
Cora,0.2,5,0.4,1,-0.013999998569488525
Cora,0.2,5,0.4,2,0.009999990463256836
Cora,0.2,5,0.4,3,0.0
Cora,0.2,5,0.4,4,-0.009999990463256836
Cora,0.2,5,0.4,5,-0.009999990463256836
Cora,0.2,5,0.4,6,-0.009999990463256836
Cora,0.2,5,0.4,7,-0.009999990463256836
Cora,0.2,5,0.4,8,-0.009999990463256836
Cora,0.2,5,0.4,9,-0.009999990463256836
Cora,0.2,5,0.4,10,-0.009999990463256836
Cora,0.2,5,0.5,0,-0.00700002908706665
Cora,0.2,5,0.5,1,0.009999990463256836
Cora,0.2,5,0.5,2,-0.009000003337860107
Cora,0.2,5,0.5,3,-0.004999995231628418
Cora,0.2,5,0.5,4,-0.009999990463256836
Cora,0.2,5,0.5,5,0.0
Cora,0.2,5,0.5,6,0.0
Cora,0.2,5,0.5,7,0.0
Cora,0.2,5,0.5,8,0.0
Cora,0.2,5,0.5,9,0.0
Cora,0.2,5,0.5,10,0.0
Cora,0.2,5,0.6,0,0.018000006675720215
Cora,0.2,5,0.6,1,0.013000011444091797
Cora,0.2,5,0.6,2,-0.004999995231628418
Cora,0.2,5,0.6,3,-0.01100003719329834
Cora,0.2,5,0.6,4,0.0040000081062316895
Cora,0.2,5,0.6,5,0.0
Cora,0.2,5,0.6,6,0.0
Cora,0.2,5,0.6,7,0.0
Cora,0.2,5,0.6,8,0.0
Cora,0.2,5,0.6,9,0.0
Cora,0.2,5,0.6,10,0.0
Cora,0.2,5,0.7,0,0.018999993801116943
Cora,0.2,5,0.7,1,-0.001000046730041504
Cora,0.2,5,0.7,2,-0.004999995231628418
Cora,0.2,5,0.7,3,0.0
Cora,0.2,5,0.7,4,0.0
Cora,0.2,5,0.7,5,0.0
Cora,0.2,5,0.7,6,0.0
Cora,0.2,5,0.7,7,0.0
Cora,0.2,5,0.7,8,0.0
Cora,0.2,5,0.7,9,0.0
Cora,0.2,5,0.7,10,0.0
Cora,0.2,5,0.8,0,-0.016000032424926758
Cora,0.2,5,0.8,1,-0.004999995231628418
Cora,0.2,5,0.8,2,0.0
Cora,0.2,5,0.8,3,0.0
Cora,0.2,5,0.8,4,0.0
Cora,0.2,5,0.8,5,0.0
Cora,0.2,5,0.8,6,0.0
Cora,0.2,5,0.8,7,0.0
Cora,0.2,5,0.8,8,0.0
Cora,0.2,5,0.8,9,0.0
Cora,0.2,5,0.8,10,0.0
Cora,0.2,5,0.9,0,-0.0040000081062316895
Cora,0.2,5,0.9,1,0.001999974250793457
Cora,0.2,5,0.9,2,0.0
Cora,0.2,5,0.9,3,0.0
Cora,0.2,5,0.9,4,0.0
Cora,0.2,5,0.9,5,0.0
Cora,0.2,5,0.9,6,0.0
Cora,0.2,5,0.9,7,0.0
Cora,0.2,5,0.9,8,0.0
Cora,0.2,5,0.9,9,0.0
Cora,0.2,5,0.9,10,0.0
Cora,0.2,6,0.0,0,0.05299997329711914
Cora,0.2,6,0.0,1,0.04500001668930054
Cora,0.2,6,0.0,2,0.038999974727630615
Cora,0.2,6,0.0,3,-0.012000024318695068
Cora,0.2,6,0.0,4,0.03100001811981201
Cora,0.2,6,0.0,5,0.027000010013580322
Cora,0.2,6,0.0,6,0.02799999713897705
Cora,0.2,6,0.0,7,0.02799999713897705
Cora,0.2,6,0.0,8,0.06099998950958252
Cora,0.2,6,0.0,9,0.046999990940093994
Cora,0.2,6,0.0,10,0.02499997615814209
Cora,0.2,6,0.1,0,-0.0009999871253967285
Cora,0.2,6,0.1,1,0.026000022888183594
Cora,0.2,6,0.1,2,0.015999972820281982
Cora,0.2,6,0.1,3,0.026000022888183594
Cora,0.2,6,0.1,4,0.03600001335144043
Cora,0.2,6,0.1,5,0.023000001907348633
Cora,0.2,6,0.1,6,0.03799998760223389
Cora,0.2,6,0.1,7,0.027000010013580322
Cora,0.2,6,0.1,8,0.02399998903274536
Cora,0.2,6,0.1,9,0.04000002145767212
Cora,0.2,6,0.1,10,0.04000002145767212
Cora,0.2,6,0.2,0,0.03200000524520874
Cora,0.2,6,0.2,1,0.029999971389770508
Cora,0.2,6,0.2,2,0.0209999680519104
Cora,0.2,6,0.2,3,0.046999990940093994
Cora,0.2,6,0.2,4,0.02899998426437378
Cora,0.2,6,0.2,5,0.02499997615814209
Cora,0.2,6,0.2,6,-0.008000016212463379
Cora,0.2,6,0.2,7,-0.014999985694885254
Cora,0.2,6,0.2,8,0.026000022888183594
Cora,0.2,6,0.2,9,0.027000010013580322
Cora,0.2,6,0.2,10,-0.012000024318695068
Cora,0.2,6,0.3,0,0.017000019550323486
Cora,0.2,6,0.3,1,-0.004999995231628418
Cora,0.2,6,0.3,2,0.004999995231628418
Cora,0.2,6,0.3,3,0.004999995231628418
Cora,0.2,6,0.3,4,-0.00700002908706665
Cora,0.2,6,0.3,5,0.0059999823570251465
Cora,0.2,6,0.3,6,0.010999977588653564
Cora,0.2,6,0.3,7,-0.004999995231628418
Cora,0.2,6,0.3,8,-0.004999995231628418
Cora,0.2,6,0.3,9,-0.004999995231628418
Cora,0.2,6,0.3,10,0.008000016212463379
Cora,0.2,6,0.4,0,0.018999993801116943
Cora,0.2,6,0.4,1,0.013999998569488525
Cora,0.2,6,0.4,2,0.0009999871253967285
Cora,0.2,6,0.4,3,-0.018999993801116943
Cora,0.2,6,0.4,4,0.013999998569488525
Cora,0.2,6,0.4,5,0.013999998569488525
Cora,0.2,6,0.4,6,0.008000016212463379
Cora,0.2,6,0.4,7,0.008000016212463379
Cora,0.2,6,0.4,8,0.013999998569488525
Cora,0.2,6,0.4,9,0.013999998569488525
Cora,0.2,6,0.4,10,0.008000016212463379
Cora,0.2,6,0.5,0,0.0059999823570251465
Cora,0.2,6,0.5,1,0.0209999680519104
Cora,0.2,6,0.5,2,-0.00700002908706665
Cora,0.2,6,0.5,3,0.013999998569488525
Cora,0.2,6,0.5,4,0.008000016212463379
Cora,0.2,6,0.5,5,0.008000016212463379
Cora,0.2,6,0.5,6,0.017000019550323486
Cora,0.2,6,0.5,7,0.008000016212463379
Cora,0.2,6,0.5,8,0.008000016212463379
Cora,0.2,6,0.5,9,0.018999993801116943
Cora,0.2,6,0.5,10,0.008000016212463379
Cora,0.2,6,0.6,0,0.02799999713897705
Cora,0.2,6,0.6,1,-0.0040000081062316895
Cora,0.2,6,0.6,2,0.004999995231628418
Cora,0.2,6,0.6,3,0.008000016212463379
Cora,0.2,6,0.6,4,0.008000016212463379
Cora,0.2,6,0.6,5,0.008000016212463379
Cora,0.2,6,0.6,6,0.017000019550323486
Cora,0.2,6,0.6,7,0.008000016212463379
Cora,0.2,6,0.6,8,0.008000016212463379
Cora,0.2,6,0.6,9,0.008000016212463379
Cora,0.2,6,0.6,10,0.008000016212463379
Cora,0.2,6,0.7,0,0.03100001811981201
Cora,0.2,6,0.7,1,0.004999995231628418
Cora,0.2,6,0.7,2,0.004999995231628418
Cora,0.2,6,0.7,3,0.008000016212463379
Cora,0.2,6,0.7,4,0.008000016212463379
Cora,0.2,6,0.7,5,0.008000016212463379
Cora,0.2,6,0.7,6,0.008000016212463379
Cora,0.2,6,0.7,7,0.008000016212463379
Cora,0.2,6,0.7,8,0.008000016212463379
Cora,0.2,6,0.7,9,0.008000016212463379
Cora,0.2,6,0.7,10,0.008000016212463379
Cora,0.2,6,0.8,0,0.0040000081062316895
Cora,0.2,6,0.8,1,0.0059999823570251465
Cora,0.2,6,0.8,2,0.008000016212463379
Cora,0.2,6,0.8,3,0.008000016212463379
Cora,0.2,6,0.8,4,0.0059999823570251465
Cora,0.2,6,0.8,5,0.008000016212463379
Cora,0.2,6,0.8,6,0.008000016212463379
Cora,0.2,6,0.8,7,0.0059999823570251465
Cora,0.2,6,0.8,8,0.0059999823570251465
Cora,0.2,6,0.8,9,0.0059999823570251465
Cora,0.2,6,0.8,10,0.008000016212463379
Cora,0.2,6,0.9,0,0.029999971389770508
Cora,0.2,6,0.9,1,0.0059999823570251465
Cora,0.2,6,0.9,2,0.0059999823570251465
Cora,0.2,6,0.9,3,0.008000016212463379
Cora,0.2,6,0.9,4,0.008000016212463379
Cora,0.2,6,0.9,5,0.008000016212463379
Cora,0.2,6,0.9,6,0.0059999823570251465
Cora,0.2,6,0.9,7,0.0059999823570251465
Cora,0.2,6,0.9,8,0.003000020980834961
Cora,0.2,6,0.9,9,0.0
Cora,0.2,6,0.9,10,0.0
Cora,0.2,7,0.0,0,0.0020000338554382324
Cora,0.2,7,0.0,1,0.005000054836273193
Cora,0.2,7,0.0,2,-0.004999995231628418
Cora,0.2,7,0.0,3,0.012000024318695068
Cora,0.2,7,0.0,4,0.008000016212463379
Cora,0.2,7,0.0,5,0.021000027656555176
Cora,0.2,7,0.0,6,0.03400003910064697
Cora,0.2,7,0.0,7,0.025000035762786865
Cora,0.2,7,0.0,8,0.005000054836273193
Cora,0.2,7,0.0,9,0.017000019550323486
Cora,0.2,7,0.0,10,0.020000040531158447
Cora,0.2,7,0.1,0,-0.0009999871253967285
Cora,0.2,7,0.1,1,0.009000003337860107
Cora,0.2,7,0.1,2,0.01900005340576172
Cora,0.2,7,0.1,3,0.013999998569488525
Cora,0.2,7,0.1,4,0.01500004529953003
Cora,0.2,7,0.1,5,0.008000016212463379
Cora,0.2,7,0.1,6,-0.019999980926513672
Cora,0.2,7,0.1,7,-0.003999948501586914
Cora,0.2,7,0.1,8,-0.015999972820281982
Cora,0.2,7,0.1,9,-0.026999950408935547
Cora,0.2,7,0.1,10,-0.003999948501586914
Cora,0.2,7,0.2,0,0.0020000338554382324
Cora,0.2,7,0.2,1,0.005000054836273193
Cora,0.2,7,0.2,2,-0.004999995231628418
Cora,0.2,7,0.2,3,-0.02599996328353882
Cora,0.2,7,0.2,4,-0.03299999237060547
Cora,0.2,7,0.2,5,-0.0339999794960022
Cora,0.2,7,0.2,6,-0.05199998617172241
Cora,0.2,7,0.2,7,-0.0549999475479126
Cora,0.2,7,0.2,8,-0.046000003814697266
Cora,0.2,7,0.2,9,-0.05399996042251587
Cora,0.2,7,0.2,10,-0.05199998617172241
Cora,0.2,7,0.3,0,0.03100001811981201
Cora,0.2,7,0.3,1,-0.007999956607818604
Cora,0.2,7,0.3,2,-0.03299999237060547
Cora,0.2,7,0.3,3,-0.0209999680519104
Cora,0.2,7,0.3,4,-0.05699998140335083
Cora,0.2,7,0.3,5,0.0020000338554382324
Cora,0.2,7,0.3,6,-0.0009999871253967285
Cora,0.2,7,0.3,7,0.0
Cora,0.2,7,0.3,8,-0.0009999871253967285
Cora,0.2,7,0.3,9,-0.0009999871253967285
Cora,0.2,7,0.3,10,-0.0009999871253967285
Cora,0.2,7,0.4,0,0.005000054836273193
Cora,0.2,7,0.4,1,-0.02599996328353882
Cora,0.2,7,0.4,2,-0.02399998903274536
Cora,0.2,7,0.4,3,-0.0559999942779541
Cora,0.2,7,0.4,4,-0.0009999871253967285
Cora,0.2,7,0.4,5,-0.0009999871253967285
Cora,0.2,7,0.4,6,-0.0009999871253967285
Cora,0.2,7,0.4,7,0.0
Cora,0.2,7,0.4,8,-0.05299997329711914
Cora,0.2,7,0.4,9,0.0
Cora,0.2,7,0.4,10,0.0
Cora,0.2,7,0.5,0,0.0020000338554382324
Cora,0.2,7,0.5,1,-0.0029999613761901855
Cora,0.2,7,0.5,2,0.0
Cora,0.2,7,0.5,3,-0.001999974250793457
Cora,0.2,7,0.5,4,-0.0009999871253967285
Cora,0.2,7,0.5,5,-0.05299997329711914
Cora,0.2,7,0.5,6,-0.05299997329711914
Cora,0.2,7,0.5,7,0.0
Cora,0.2,7,0.5,8,0.0
Cora,0.2,7,0.5,9,0.0
Cora,0.2,7,0.5,10,0.0
Cora,0.2,7,0.6,0,0.0020000338554382324
Cora,0.2,7,0.6,1,0.0
Cora,0.2,7,0.6,2,-0.001999974250793457
Cora,0.2,7,0.6,3,0.0
Cora,0.2,7,0.6,4,0.0
Cora,0.2,7,0.6,5,0.0
Cora,0.2,7,0.6,6,0.0
Cora,0.2,7,0.6,7,0.0
Cora,0.2,7,0.6,8,0.0
Cora,0.2,7,0.6,9,0.0
Cora,0.2,7,0.6,10,0.0
Cora,0.2,7,0.7,0,-0.012999951839447021
Cora,0.2,7,0.7,1,0.0020000338554382324
Cora,0.2,7,0.7,2,0.006000041961669922
Cora,0.2,7,0.7,3,0.0
Cora,0.2,7,0.7,4,0.0
Cora,0.2,7,0.7,5,0.0
Cora,0.2,7,0.7,6,0.0
Cora,0.2,7,0.7,7,0.0
Cora,0.2,7,0.7,8,0.0
Cora,0.2,7,0.7,9,0.0
Cora,0.2,7,0.7,10,0.0
Cora,0.2,7,0.8,0,-0.0339999794960022
Cora,0.2,7,0.8,1,0.001000046730041504
Cora,0.2,7,0.8,2,-0.001999974250793457
Cora,0.2,7,0.8,3,0.0
Cora,0.2,7,0.8,4,0.0
Cora,0.2,7,0.8,5,0.0
Cora,0.2,7,0.8,6,0.0
Cora,0.2,7,0.8,7,0.0
Cora,0.2,7,0.8,8,0.0
Cora,0.2,7,0.8,9,0.0
Cora,0.2,7,0.8,10,0.0
Cora,0.2,7,0.9,0,-0.014999985694885254
Cora,0.2,7,0.9,1,-0.001999974250793457
Cora,0.2,7,0.9,2,0.0
Cora,0.2,7,0.9,3,0.0
Cora,0.2,7,0.9,4,0.0
Cora,0.2,7,0.9,5,0.0
Cora,0.2,7,0.9,6,0.0
Cora,0.2,7,0.9,7,0.0
Cora,0.2,7,0.9,8,0.0
Cora,0.2,7,0.9,9,0.0
Cora,0.2,7,0.9,10,0.0
Cora,0.2,8,0.0,0,0.0
Cora,0.2,8,0.0,1,0.06300002336502075
Cora,0.2,8,0.0,2,0.04500001668930054
Cora,0.2,8,0.0,3,0.028000056743621826
Cora,0.2,8,0.0,4,0.0690000057220459
Cora,0.2,8,0.0,5,0.06400001049041748
Cora,0.2,8,0.0,6,0.06500005722045898
Cora,0.2,8,0.0,7,0.08900004625320435
Cora,0.2,8,0.0,8,0.04200005531311035
Cora,0.2,8,0.0,9,0.07600003480911255
Cora,0.2,8,0.0,10,0.03600001335144043
Cora,0.2,8,0.1,0,0.06300002336502075
Cora,0.2,8,0.1,1,0.03600001335144043
Cora,0.2,8,0.1,2,0.04100000858306885
Cora,0.2,8,0.1,3,0.06200003623962402
Cora,0.2,8,0.1,4,0.03200000524520874
Cora,0.2,8,0.1,5,0.0700000524520874
Cora,0.2,8,0.1,6,0.08300000429153442
Cora,0.2,8,0.1,7,0.07900005578994751
Cora,0.2,8,0.1,8,0.04100000858306885
Cora,0.2,8,0.1,9,0.05500000715255737
Cora,0.2,8,0.1,10,0.0700000524520874
Cora,0.2,8,0.2,0,0.0040000081062316895
Cora,0.2,8,0.2,1,0.04700005054473877
Cora,0.2,8,0.2,2,0.07300001382827759
Cora,0.2,8,0.2,3,0.057000041007995605
Cora,0.2,8,0.2,4,0.04500001668930054
Cora,0.2,8,0.2,5,0.0350000262260437
Cora,0.2,8,0.2,6,0.020000040531158447
Cora,0.2,8,0.2,7,0.028000056743621826
Cora,0.2,8,0.2,8,0.03900003433227539
Cora,0.2,8,0.2,9,0.025000035762786865
Cora,0.2,8,0.2,10,0.03600001335144043
Cora,0.2,8,0.3,0,0.053000032901763916
