dataset,noise_rate,seed,strategy,k,gain
CiteSeer,0.4,7,s,75,0.0020000040531158447
CiteSeer,0.4,7,s,100,-0.011000007390975952
CiteSeer,0.4,7,d,2,-0.1029999852180481
CiteSeer,0.4,7,d,5,-0.2880000025033951
CiteSeer,0.4,7,d,10,-0.2880000025033951
CiteSeer,0.4,7,d,15,-0.2880000025033951
CiteSeer,0.4,7,d,20,-0.2880000025033951
CiteSeer,0.4,7,d,30,-0.2880000025033951
CiteSeer,0.4,7,d,50,-0.2880000025033951
CiteSeer,0.4,7,d,75,-0.2880000025033951
CiteSeer,0.4,7,d,100,-0.2880000025033951
CiteSeer,0.4,7,p,2,-0.18900001049041748
CiteSeer,0.4,7,p,5,-0.2880000025033951
CiteSeer,0.4,7,p,10,-0.2880000025033951
CiteSeer,0.4,7,p,15,-0.2880000025033951
CiteSeer,0.4,7,p,20,-0.2880000025033951
CiteSeer,0.4,7,p,30,-0.2880000025033951
CiteSeer,0.4,7,p,50,-0.2880000025033951
CiteSeer,0.4,7,p,75,-0.2880000025033951
CiteSeer,0.4,7,p,100,-0.2880000025033951
CiteSeer,0.4,7,u,0,0.0040000081062316895
CiteSeer,0.4,8,s,2,0.11100000143051147
CiteSeer,0.4,8,s,5,0.08399999141693115
CiteSeer,0.4,8,s,10,0.08600002527236938
CiteSeer,0.4,8,s,15,0.13099998235702515
CiteSeer,0.4,8,s,20,0.11500000953674316
CiteSeer,0.4,8,s,30,0.11500000953674316
CiteSeer,0.4,8,s,50,0.03200000524520874
CiteSeer,0.4,8,s,75,0.0339999794960022
CiteSeer,0.4,8,s,100,-0.08500000834465027
CiteSeer,0.4,8,d,2,-0.09400001168251038
CiteSeer,0.4,8,d,5,-0.31300000846385956
CiteSeer,0.4,8,d,10,-0.5260000228881836
CiteSeer,0.4,8,d,15,-0.29500001668930054
CiteSeer,0.4,8,d,20,-0.29500001668930054
CiteSeer,0.4,8,d,30,-0.29500001668930054
CiteSeer,0.4,8,d,50,-0.29500001668930054
CiteSeer,0.4,8,d,75,-0.29500001668930054
CiteSeer,0.4,8,d,100,-0.29500001668930054
CiteSeer,0.4,8,p,2,-0.009999990463256836
CiteSeer,0.4,8,p,5,-0.29500001668930054
CiteSeer,0.4,8,p,10,-0.29500001668930054
CiteSeer,0.4,8,p,15,-0.29500001668930054
CiteSeer,0.4,8,p,20,-0.29500001668930054
CiteSeer,0.4,8,p,30,-0.29500001668930054
CiteSeer,0.4,8,p,50,-0.29500001668930054
CiteSeer,0.4,8,p,75,-0.29500001668930054
CiteSeer,0.4,8,p,100,-0.29500001668930054
CiteSeer,0.4,8,u,0,-0.014999985694885254
CiteSeer,0.4,9,s,2,0.11299997568130493
CiteSeer,0.4,9,s,5,0.025999993085861206
CiteSeer,0.4,9,s,10,0.1290000081062317
CiteSeer,0.4,9,s,15,0.04599997401237488
CiteSeer,0.4,9,s,20,0.05500000715255737
CiteSeer,0.4,9,s,30,0.06999999284744263
CiteSeer,0.4,9,s,50,0.08899998664855957
CiteSeer,0.4,9,s,75,0.08499997854232788
CiteSeer,0.4,9,s,100,0.078000009059906
CiteSeer,0.4,9,d,2,-0.37300003319978714
CiteSeer,0.4,9,d,5,-0.37400002777576447
CiteSeer,0.4,9,d,10,-0.37400002777576447
CiteSeer,0.4,9,d,15,-0.37400002777576447
CiteSeer,0.4,9,d,20,-0.37400002777576447
CiteSeer,0.4,9,d,30,-0.37400002777576447
CiteSeer,0.4,9,d,50,-0.37400002777576447
CiteSeer,0.4,9,d,75,-0.37400002777576447
CiteSeer,0.4,9,d,100,-0.37400002777576447
CiteSeer,0.4,9,p,2,-0.37400002777576447
CiteSeer,0.4,9,p,5,-0.37400002777576447
CiteSeer,0.4,9,p,10,-0.37400002777576447
CiteSeer,0.4,9,p,15,-0.37400002777576447
CiteSeer,0.4,9,p,20,-0.37400002777576447
CiteSeer,0.4,9,p,30,-0.37400002777576447
CiteSeer,0.4,9,p,50,-0.37400002777576447
CiteSeer,0.4,9,p,75,-0.37400002777576447
CiteSeer,0.4,9,p,100,-0.37400002777576447
CiteSeer,0.4,9,u,0,-0.026000022888183594
CiteSeer,0.5,0,s,2,0.0520000159740448
CiteSeer,0.5,0,s,5,0.029000014066696167
CiteSeer,0.5,0,s,10,0.04000002145767212
CiteSeer,0.5,0,s,15,0.003000020980834961
CiteSeer,0.5,0,s,20,-0.020999997854232788
CiteSeer,0.5,0,s,30,0.054000020027160645
CiteSeer,0.5,0,s,50,0.029000014066696167
CiteSeer,0.5,0,s,75,0.05900001525878906
CiteSeer,0.5,0,s,100,0.0040000081062316895
CiteSeer,0.5,0,d,2,-0.11900000274181366
CiteSeer,0.5,0,d,5,-0.125
CiteSeer,0.5,0,d,10,-0.12700000405311584
CiteSeer,0.5,0,d,15,-0.12700000405311584
CiteSeer,0.5,0,d,20,-0.12700000405311584
CiteSeer,0.5,0,d,30,-0.12700000405311584
CiteSeer,0.5,0,d,50,-0.12700000405311584
CiteSeer,0.5,0,d,75,-0.12700000405311584
CiteSeer,0.5,0,d,100,-0.12700000405311584
CiteSeer,0.5,0,p,2,-0.05300000309944153
CiteSeer,0.5,0,p,5,-0.12600000202655792
CiteSeer,0.5,0,p,10,-0.12700000405311584
CiteSeer,0.5,0,p,15,-0.12700000405311584
CiteSeer,0.5,0,p,20,-0.12700000405311584
CiteSeer,0.5,0,p,30,-0.12700000405311584
CiteSeer,0.5,0,p,50,-0.12700000405311584
CiteSeer,0.5,0,p,75,-0.12700000405311584
CiteSeer,0.5,0,p,100,-0.12700000405311584
CiteSeer,0.5,0,u,0,0.018999993801116943
CiteSeer,0.5,1,s,2,0.06700000166893005
CiteSeer,0.5,1,s,5,0.06300002336502075
CiteSeer,0.5,1,s,10,0.07199999690055847
CiteSeer,0.5,1,s,15,0.038000017404556274
CiteSeer,0.5,1,s,20,0.038000017404556274
CiteSeer,0.5,1,s,30,-0.01299998164176941
CiteSeer,0.5,1,s,50,0.006999999284744263
CiteSeer,0.5,1,s,75,-0.0729999840259552
CiteSeer,0.5,1,s,100,-0.02899998426437378
CiteSeer,0.5,1,d,2,-0.20499999821186066
CiteSeer,0.5,1,d,5,-0.20499999821186066
CiteSeer,0.5,1,d,10,-0.20499999821186066
CiteSeer,0.5,1,d,15,-0.20499999821186066
CiteSeer,0.5,1,d,20,-0.20499999821186066
CiteSeer,0.5,1,d,30,-0.20499999821186066
CiteSeer,0.5,1,d,50,-0.20499999821186066
CiteSeer,0.5,1,d,75,-0.20499999821186066
CiteSeer,0.5,1,d,100,-0.20499999821186066
CiteSeer,0.5,1,p,2,-0.20399999618530273
CiteSeer,0.5,1,p,5,-0.20499999821186066
CiteSeer,0.5,1,p,10,-0.20499999821186066
CiteSeer,0.5,1,p,15,-0.20499999821186066
CiteSeer,0.5,1,p,20,-0.20499999821186066
CiteSeer,0.5,1,p,30,-0.20499999821186066
CiteSeer,0.5,1,p,50,-0.20499999821186066
CiteSeer,0.5,1,p,75,-0.20499999821186066
CiteSeer,0.5,1,p,100,-0.20499999821186066
CiteSeer,0.5,1,u,0,0.018999993801116943
CiteSeer,0.5,2,s,2,0.02899998426437378
CiteSeer,0.5,2,s,5,0.062000006437301636
CiteSeer,0.5,2,s,10,0.0040000081062316895
CiteSeer,0.5,2,s,15,-0.07500001788139343
CiteSeer,0.5,2,s,20,0.046000003814697266
CiteSeer,0.5,2,s,30,0.030999988317489624
CiteSeer,0.5,2,s,50,-0.06800001859664917
CiteSeer,0.5,2,s,75,-0.017000019550323486
CiteSeer,0.5,2,s,100,-0.0020000040531158447
CiteSeer,0.5,2,d,2,-0.20400001108646393
CiteSeer,0.5,2,d,5,-0.20900002121925354
CiteSeer,0.5,2,d,10,-0.20900002121925354
CiteSeer,0.5,2,d,15,-0.20900002121925354
CiteSeer,0.5,2,d,20,-0.20900002121925354
CiteSeer,0.5,2,d,30,-0.20900002121925354
CiteSeer,0.5,2,d,50,-0.20900002121925354
CiteSeer,0.5,2,d,75,-0.20900002121925354
CiteSeer,0.5,2,d,100,-0.20900002121925354
CiteSeer,0.5,2,p,2,-0.12300002574920654
CiteSeer,0.5,2,p,5,-0.20900002121925354
CiteSeer,0.5,2,p,10,-0.20900002121925354
CiteSeer,0.5,2,p,15,-0.20900002121925354
CiteSeer,0.5,2,p,20,-0.20900002121925354
CiteSeer,0.5,2,p,30,-0.20900002121925354
CiteSeer,0.5,2,p,50,-0.20900002121925354
CiteSeer,0.5,2,p,75,-0.20900002121925354
CiteSeer,0.5,2,p,100,-0.20900002121925354
CiteSeer,0.5,2,u,0,0.09699997305870056
CiteSeer,0.5,3,s,2,-0.04399999976158142
CiteSeer,0.5,3,s,5,0.025000005960464478
CiteSeer,0.5,3,s,10,-0.09000000357627869
CiteSeer,0.5,3,s,15,-0.026999980211257935
CiteSeer,0.5,3,s,20,-0.0029999911785125732
CiteSeer,0.5,3,s,30,0.017000019550323486
CiteSeer,0.5,3,s,50,-0.023000001907348633
CiteSeer,0.5,3,s,75,-0.023000001907348633
CiteSeer,0.5,3,s,100,0.018000006675720215
CiteSeer,0.5,3,d,2,-0.24199999868869781
CiteSeer,0.5,3,d,5,-0.2719999998807907
CiteSeer,0.5,3,d,10,-0.2719999998807907
CiteSeer,0.5,3,d,15,-0.2719999998807907
CiteSeer,0.5,3,d,20,-0.2719999998807907
CiteSeer,0.5,3,d,30,-0.2719999998807907
CiteSeer,0.5,3,d,50,-0.2719999998807907
CiteSeer,0.5,3,d,75,-0.2719999998807907
CiteSeer,0.5,3,d,100,-0.2719999998807907
CiteSeer,0.5,3,p,2,-0.2709999978542328
CiteSeer,0.5,3,p,5,-0.2719999998807907
CiteSeer,0.5,3,p,10,-0.2719999998807907
CiteSeer,0.5,3,p,15,-0.2719999998807907
CiteSeer,0.5,3,p,20,-0.2719999998807907
CiteSeer,0.5,3,p,30,-0.2719999998807907
CiteSeer,0.5,3,p,50,-0.2719999998807907
CiteSeer,0.5,3,p,75,-0.2719999998807907
CiteSeer,0.5,3,p,100,-0.2719999998807907
CiteSeer,0.5,3,u,0,-0.058999985456466675
CiteSeer,0.5,4,s,2,0.07300001382827759
CiteSeer,0.5,4,s,5,0.04000002145767212
CiteSeer,0.5,4,s,10,-0.034999996423721313
CiteSeer,0.5,4,s,15,0.09400004148483276
CiteSeer,0.5,4,s,20,0.006999999284744263
CiteSeer,0.5,4,s,30,-0.01199999451637268
CiteSeer,0.5,4,s,50,-0.03999999165534973
CiteSeer,0.5,4,s,75,-0.017999976873397827
CiteSeer,0.5,4,s,100,-0.0059999823570251465
CiteSeer,0.5,4,d,2,-0.23100000619888306
CiteSeer,0.5,4,d,5,-0.24500000476837158
CiteSeer,0.5,4,d,10,-0.24500000476837158
CiteSeer,0.5,4,d,15,-0.24500000476837158
CiteSeer,0.5,4,d,20,-0.24500000476837158
CiteSeer,0.5,4,d,30,-0.24500000476837158
CiteSeer,0.5,4,d,50,-0.24500000476837158
CiteSeer,0.5,4,d,75,-0.24500000476837158
CiteSeer,0.5,4,d,100,-0.24500000476837158
CiteSeer,0.5,4,p,2,-0.24400000274181366
CiteSeer,0.5,4,p,5,-0.24500000476837158
CiteSeer,0.5,4,p,10,-0.24500000476837158
CiteSeer,0.5,4,p,15,-0.24500000476837158
CiteSeer,0.5,4,p,20,-0.24500000476837158
CiteSeer,0.5,4,p,30,-0.24500000476837158
CiteSeer,0.5,4,p,50,-0.24500000476837158
CiteSeer,0.5,4,p,75,-0.24500000476837158
CiteSeer,0.5,4,p,100,-0.24500000476837158
CiteSeer,0.5,4,u,0,0.0040000081062316895
CiteSeer,0.5,5,s,2,-0.006000012159347534
CiteSeer,0.5,5,s,5,-0.07699999213218689
CiteSeer,0.5,5,s,10,-0.011000007390975952
CiteSeer,0.5,5,s,15,0.014999985694885254
CiteSeer,0.5,5,s,20,-0.038000017404556274
CiteSeer,0.5,5,s,30,-0.0169999897480011
CiteSeer,0.5,5,s,50,-0.023000001907348633
CiteSeer,0.5,5,s,75,-0.05700001120567322
CiteSeer,0.5,5,s,100,-0.030000001192092896
CiteSeer,0.5,5,d,2,-0.242000013589859
CiteSeer,0.5,5,d,5,-0.22300000488758087
CiteSeer,0.5,5,d,10,-0.22300000488758087
CiteSeer,0.5,5,d,15,-0.3920000195503235
CiteSeer,0.5,5,d,20,-0.22300000488758087
CiteSeer,0.5,5,d,30,-0.22300000488758087
CiteSeer,0.5,5,d,50,-0.22300000488758087
CiteSeer,0.5,5,d,75,-0.22300000488758087
CiteSeer,0.5,5,d,100,-0.22300000488758087
CiteSeer,0.5,5,p,2,-0.18800000846385956
CiteSeer,0.5,5,p,5,-0.22300000488758087
CiteSeer,0.5,5,p,10,-0.22300000488758087
CiteSeer,0.5,5,p,15,-0.3920000195503235
CiteSeer,0.5,5,p,20,-0.22300000488758087
CiteSeer,0.5,5,p,30,-0.22300000488758087
CiteSeer,0.5,5,p,50,-0.22300000488758087
CiteSeer,0.5,5,p,75,-0.22300000488758087
CiteSeer,0.5,5,p,100,-0.22300000488758087
CiteSeer,0.5,5,u,0,-0.06999999284744263
CiteSeer,0.5,6,s,2,-0.023000001907348633
CiteSeer,0.5,6,s,5,-0.03599998354911804
CiteSeer,0.5,6,s,10,-0.0059999823570251465
CiteSeer,0.5,6,s,15,0.05700001120567322
CiteSeer,0.5,6,s,20,-0.023000001907348633
CiteSeer,0.5,6,s,30,0.03100001811981201
CiteSeer,0.5,6,s,50,0.10200002789497375
CiteSeer,0.5,6,s,75,0.012000024318695068
CiteSeer,0.5,6,s,100,-0.07899999618530273
CiteSeer,0.5,6,d,2,-0.07400000095367432
CiteSeer,0.5,6,d,5,-0.29099999368190765
CiteSeer,0.5,6,d,10,-0.29099999368190765
CiteSeer,0.5,6,d,15,-0.29099999368190765
CiteSeer,0.5,6,d,20,-0.29099999368190765
CiteSeer,0.5,6,d,30,-0.29099999368190765
CiteSeer,0.5,6,d,50,-0.29099999368190765
CiteSeer,0.5,6,d,75,-0.29099999368190765
CiteSeer,0.5,6,d,100,-0.29099999368190765
CiteSeer,0.5,6,p,2,0.0780000388622284
CiteSeer,0.5,6,p,5,-0.29099999368190765
CiteSeer,0.5,6,p,10,-0.46000000834465027
CiteSeer,0.5,6,p,15,-0.29099999368190765
CiteSeer,0.5,6,p,20,-0.46000000834465027
CiteSeer,0.5,6,p,30,-0.46000000834465027
CiteSeer,0.5,6,p,50,-0.29099999368190765
CiteSeer,0.5,6,p,75,-0.29099999368190765
CiteSeer,0.5,6,p,100,-0.29099999368190765
CiteSeer,0.5,6,u,0,-0.02499997615814209
CiteSeer,0.5,7,s,2,0.057999998331069946
CiteSeer,0.5,7,s,5,-0.009999990463256836
CiteSeer,0.5,7,s,10,-0.08799999952316284
CiteSeer,0.5,7,s,15,0.1080000102519989
CiteSeer,0.5,7,s,20,0.054000020027160645
CiteSeer,0.5,7,s,30,-0.014999985694885254
CiteSeer,0.5,7,s,50,0.025000005960464478
CiteSeer,0.5,7,s,75,0.10199999809265137
CiteSeer,0.5,7,s,100,-0.03599998354911804
CiteSeer,0.5,7,d,2,-0.11500000953674316
CiteSeer,0.5,7,d,5,-0.13600000739097595
CiteSeer,0.5,7,d,10,-0.13600000739097595
CiteSeer,0.5,7,d,15,-0.13600000739097595
CiteSeer,0.5,7,d,20,-0.13600000739097595
CiteSeer,0.5,7,d,30,-0.13600000739097595
CiteSeer,0.5,7,d,50,-0.13600000739097595
CiteSeer,0.5,7,d,75,-0.13600000739097595
CiteSeer,0.5,7,d,100,-0.13600000739097595
CiteSeer,0.5,7,p,2,-0.12999999523162842
CiteSeer,0.5,7,p,5,-0.13600000739097595
CiteSeer,0.5,7,p,10,-0.13600000739097595
CiteSeer,0.5,7,p,15,-0.13600000739097595
CiteSeer,0.5,7,p,20,-0.13600000739097595
CiteSeer,0.5,7,p,30,-0.13600000739097595
CiteSeer,0.5,7,p,50,-0.13600000739097595
CiteSeer,0.5,7,p,75,-0.13600000739097595
CiteSeer,0.5,7,p,100,-0.13600000739097595
CiteSeer,0.5,7,u,0,0.08100000023841858
CiteSeer,0.5,8,s,2,0.015000015497207642
CiteSeer,0.5,8,s,5,0.0169999897480011
CiteSeer,0.5,8,s,10,0.006999999284744263
CiteSeer,0.5,8,s,15,0.00899997353553772
CiteSeer,0.5,8,s,20,-0.006999999284744263
CiteSeer,0.5,8,s,30,0.011000007390975952
CiteSeer,0.5,8,s,50,0.034000009298324585
CiteSeer,0.5,8,s,75,-0.057999998331069946
CiteSeer,0.5,8,s,100,-0.046999990940093994
CiteSeer,0.5,8,d,2,-0.10199999809265137
CiteSeer,0.5,8,d,5,-0.3270000070333481
CiteSeer,0.5,8,d,10,-0.4960000216960907
CiteSeer,0.5,8,d,15,-0.3270000070333481
CiteSeer,0.5,8,d,20,-0.3270000070333481
CiteSeer,0.5,8,d,30,-0.3270000070333481
CiteSeer,0.5,8,d,50,-0.3270000070333481
CiteSeer,0.5,8,d,75,-0.3270000070333481
CiteSeer,0.5,8,d,100,-0.3270000070333481
CiteSeer,0.5,8,p,2,-0.13499999046325684
CiteSeer,0.5,8,p,5,-0.31300000846385956
CiteSeer,0.5,8,p,10,-0.4960000216960907
CiteSeer,0.5,8,p,15,-0.3270000070333481
CiteSeer,0.5,8,p,20,-0.3270000070333481
CiteSeer,0.5,8,p,30,-0.3270000070333481
CiteSeer,0.5,8,p,50,-0.3270000070333481
CiteSeer,0.5,8,p,75,-0.3270000070333481
CiteSeer,0.5,8,p,100,-0.3270000070333481
CiteSeer,0.5,8,u,0,0.04600003361701965
CiteSeer,0.5,9,s,2,0.010000020265579224
CiteSeer,0.5,9,s,5,0.018000006675720215
CiteSeer,0.5,9,s,10,-0.03700000047683716
CiteSeer,0.5,9,s,15,0.006999999284744263
CiteSeer,0.5,9,s,20,0.020999997854232788
CiteSeer,0.5,9,s,30,-0.07400000095367432
CiteSeer,0.5,9,s,50,-0.02899998426437378
CiteSeer,0.5,9,s,75,0.07700002193450928
CiteSeer,0.5,9,s,100,-0.046000003814697266
CiteSeer,0.5,9,d,2,-0.3110000044107437
CiteSeer,0.5,9,d,5,-0.3110000044107437
CiteSeer,0.5,9,d,10,-0.3110000044107437
CiteSeer,0.5,9,d,15,-0.3110000044107437
CiteSeer,0.5,9,d,20,-0.3110000044107437
CiteSeer,0.5,9,d,30,-0.3110000044107437
CiteSeer,0.5,9,d,50,-0.3110000044107437
CiteSeer,0.5,9,d,75,-0.3110000044107437
CiteSeer,0.5,9,d,100,-0.3110000044107437
CiteSeer,0.5,9,p,2,-0.3110000044107437
CiteSeer,0.5,9,p,5,-0.3110000044107437
CiteSeer,0.5,9,p,10,-0.3110000044107437
CiteSeer,0.5,9,p,15,-0.3110000044107437
CiteSeer,0.5,9,p,20,-0.3110000044107437
CiteSeer,0.5,9,p,30,-0.3110000044107437
CiteSeer,0.5,9,p,50,-0.3110000044107437
CiteSeer,0.5,9,p,75,-0.3110000044107437
CiteSeer,0.5,9,p,100,-0.3110000044107437
CiteSeer,0.5,9,u,0,-0.17000000178813934
